,defteam,play_type,air_yards,yards_after_catch,interception,complete_pass,yards_allowed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name
9583,NO,pass,6,1,0,1,7,00-0029604,K.Cousins,00-0036970,K.Pitts
9584,NO,pass,13,,0,0,0,00-0029604,K.Cousins,00-0036309,D.Mooney
9585,ATL,pass,39,1,0,1,40,00-0031280,D.Carr,00-0034272,M.Valdes-Scantling
9586,NO,pass,18,1,0,1,19,00-0029604,K.Cousins,00-0036309,D.Mooney
9587,NO,pass,31,2,0,1,33,00-0029604,K.Cousins,00-0036309,D.Mooney
9588,ATL,pass,45,22,0,1,67,00-0031280,D.Carr,00-0034272,M.Valdes-Scantling
9589,ATL,pass,2,0,0,1,2,00-0031280,D.Carr,00-0034272,M.Valdes-Scantling
9590,NO,pass,10,0,0,1,10,00-0029604,K.Cousins,00-0037238,D.London
9591,NO,pass,20,0,0,1,20,00-0029604,K.Cousins,00-0037238,D.London
9592,NO,pass,18,,0,0,0,00-0029604,K.Cousins,00-0036970,K.Pitts
9593,NO,pass,14,6,0,1,20,00-0029604,K.Cousins,00-0034407,R.McCloud
9594,NO,pass,10,,0,0,0,00-0029604,K.Cousins,00-0036970,K.Pitts
9595,NO,pass,,,0,0,0,00-0029604,K.Cousins,,
9596,NO,pass,16,,0,0,0,00-0029604,K.Cousins,00-0037238,D.London
9597,ATL,pass,14,,0,0,0,00-0031280,D.Carr,00-0034981,F.Moreau
9598,NO,pass,17,0,0,1,17,00-0029604,K.Cousins,00-0037238,D.London
9599,NO,pass,6,4,0,1,10,00-0029604,K.Cousins,00-0037238,D.London
9600,NO,pass,8,5,0,1,13,00-0029604,K.Cousins,00-0036309,D.Mooney
9601,NO,pass,10,0,0,1,10,00-0029604,K.Cousins,00-0036309,D.Mooney
9602,NO,pass,5,2,0,1,7,00-0029604,K.Cousins,00-0037238,D.London
9603,NO,pass,0,,0,0,0,00-0029604,K.Cousins,00-0037238,D.London
9604,ATL,pass,11,11,0,1,22,00-0031280,D.Carr,00-0037231,K.Austin
9605,ATL,pass,-2,33,0,1,31,00-0031280,D.Carr,00-0033906,A.Kamara
9606,ATL,pass,-6,,0,0,0,00-0031280,D.Carr,,
9607,ATL,pass,-7,11,0,1,4,00-0031280,D.Carr,00-0038678,J.Mims
9608,NO,pass,24,,0,0,0,00-0029604,K.Cousins,00-0037238,D.London
9609,NO,pass,3,0,0,1,3,00-0029604,K.Cousins,00-0037238,D.London
9610,NO,pass,22,1,0,1,23,00-0029604,K.Cousins,00-0036970,K.Pitts
9611,ATL,pass,2,3,0,1,5,00-0031280,D.Carr,00-0033906,A.Kamara
9612,ATL,pass,11,,0,0,0,00-0031280,D.Carr,00-0036040,J.Johnson
9613,NO,pass,1,3,0,1,4,00-0029604,K.Cousins,00-0038542,B.Robinson
9614,NO,pass,4,,0,0,0,00-0029604,K.Cousins,00-0038542,B.Robinson
9615,NO,pass,21,,0,0,0,00-0029604,K.Cousins,00-0034407,R.McCloud
9616,ATL,pass,-6,11,0,1,5,00-0031280,D.Carr,00-0033906,A.Kamara
9617,ATL,pass,5,1,0,1,6,00-0031280,D.Carr,00-0036040,J.Johnson
9618,NO,pass,21,,0,0,0,00-0029604,K.Cousins,00-0036309,D.Mooney
9619,NO,pass,6,2,0,1,8,00-0029604,K.Cousins,00-0038542,B.Robinson
9620,NO,pass,-5,,0,0,0,00-0029604,K.Cousins,00-0036429,C.Woerner
9621,NO,pass,11,8,0,1,19,00-0029604,K.Cousins,00-0037238,D.London
9622,NO,pass,,,0,0,0,00-0029604,K.Cousins,,
9623,NO,pass,6,10,0,1,16,00-0029604,K.Cousins,00-0038542,B.Robinson
9624,ATL,pass,4,,0,0,0,00-0031280,D.Carr,,
9625,NO,pass,12,,1,0,0,00-0029604,K.Cousins,00-0037238,D.London
9626,ATL,pass,29,,0,0,0,00-0031280,D.Carr,00-0033906,A.Kamara
9627,NO,pass,6,5,0,1,11,00-0029604,K.Cousins,00-0037238,D.London
9628,NO,pass,19,2,0,1,21,00-0029604,K.Cousins,00-0036309,D.Mooney
9629,NO,pass,,,0,0,0,00-0029604,K.Cousins,,
9630,NO,pass,6,1,0,1,7,00-0029604,K.Cousins,00-0036970,K.Pitts
9631,NO,pass,7,11,0,1,18,00-0029604,K.Cousins,00-0036970,K.Pitts
9632,NO,pass,-1,0,0,1,-1,00-0029604,K.Cousins,00-0034407,R.McCloud
9633,IND,pass,5,9,0,1,14,00-0034857,J.Allen,00-0033282,C.Samuel
9634,IND,pass,-2,9,0,1,7,00-0034857,J.Allen,00-0037261,K.Shakir
9635,IND,pass,,,0,0,0,00-0034857,J.Allen,,
9636,BUF,pass,14,,1,0,0,00-0026158,J.Flacco,00-0038997,J.Downs
9637,BUF,pass,19,2,0,1,21,00-0026158,J.Flacco,00-0038997,J.Downs
9638,BUF,pass,2,,0,0,0,00-0026158,J.Flacco,00-0036223,J.Taylor
9639,BUF,pass,4,3,0,1,7,00-0026158,J.Flacco,00-0039890,A.Mitchell
9640,BUF,pass,-6,,1,0,0,00-0026158,J.Flacco,00-0036223,J.Taylor
9641,IND,pass,5,0,0,1,5,00-0034857,J.Allen,00-0033282,C.Samuel
9642,IND,pass,-4,,0,0,0,00-0034857,J.Allen,00-0038933,D.Kincaid
9643,IND,pass,0,12,0,1,12,00-0034857,J.Allen,00-0038933,D.Kincaid
9644,IND,pass,3,,0,0,0,00-0034857,J.Allen,00-0033282,C.Samuel
9645,BUF,pass,5,,0,0,0,00-0026158,J.Flacco,00-0038997,J.Downs
9646,BUF,pass,5,,0,0,0,00-0026158,J.Flacco,00-0038997,J.Downs
9647,IND,pass,16,1,0,1,17,00-0034857,J.Allen,00-0033282,C.Samuel
9648,IND,pass,-2,,0,0,0,00-0034857,J.Allen,00-0037248,J.Cook
9649,IND,pass,5,7,0,1,12,00-0034857,J.Allen,00-0038933,D.Kincaid
9650,IND,pass,21,,0,0,0,00-0034857,J.Allen,00-0038933,D.Kincaid
9651,IND,pass,4,,0,0,0,00-0034857,J.Allen,00-0033282,C.Samuel
9652,BUF,pass,4,14,0,1,18,00-0026158,J.Flacco,00-0039890,A.Mitchell
9653,BUF,pass,15,1,0,1,16,00-0026158,J.Flacco,00-0037664,A.Pierce
9654,BUF,pass,-2,10,0,1,8,00-0026158,J.Flacco,00-0038997,J.Downs
9655,BUF,pass,3,0,0,1,3,00-0026158,J.Flacco,00-0036876,K.Granson
9656,BUF,pass,2,0,0,1,2,00-0026158,J.Flacco,00-0037120,T.Goodson
9657,IND,pass,15,,1,0,0,00-0034857,J.Allen,00-0037261,K.Shakir
9658,BUF,pass,7,0,0,1,7,00-0026158,J.Flacco,00-0038997,J.Downs
9659,IND,pass,16,0,0,1,16,00-0034857,J.Allen,00-0033555,M.Hollins
9660,IND,pass,-1,,0,0,0,00-0034857,J.Allen,00-0035689,D.Knox
9661,IND,pass,5,1,0,1,6,00-0034857,J.Allen,00-0037261,K.Shakir
9662,IND,pass,28,6,0,1,34,00-0034857,J.Allen,00-0035689,D.Knox
9663,BUF,pass,5,0,0,1,5,00-0026158,J.Flacco,00-0038997,J.Downs
9664,IND,pass,4,2,0,1,6,00-0034857,J.Allen,00-0035689,D.Knox
9665,IND,pass,-2,9,0,1,7,00-0034857,J.Allen,00-0035537,Ty.Johnson
9666,IND,pass,2,6,0,1,8,00-0034857,J.Allen,00-0035537,Ty.Johnson
9667,IND,pass,24,,0,0,0,00-0034857,J.Allen,00-0033282,C.Samuel
9668,IND,pass,22,,0,0,0,00-0034857,J.Allen,00-0037261,K.Shakir
9669,IND,pass,43,1,0,1,44,00-0034857,J.Allen,00-0033555,M.Hollins
9670,IND,pass,7,,0,0,0,00-0034857,J.Allen,,
9671,BUF,pass,,,0,0,0,00-0026158,J.Flacco,,
9672,BUF,pass,4,0,0,1,4,00-0026158,J.Flacco,00-0036984,T.Sermon
9673,IND,pass,-1,0,0,1,-1,00-0034857,J.Allen,00-0033282,C.Samuel
9674,IND,pass,6,0,0,1,6,00-0034857,J.Allen,00-0037261,K.Shakir
9675,IND,pass,14,,0,0,0,00-0034857,J.Allen,00-0037261,K.Shakir
9676,IND,pass,-5,,0,0,0,00-0034857,J.Allen,00-0038933,D.Kincaid
9677,BUF,pass,6,2,0,1,8,00-0026158,J.Flacco,00-0039890,A.Mitchell
9678,BUF,pass,14,0,0,1,14,00-0026158,J.Flacco,00-0039890,A.Mitchell
9679,BUF,pass,2,0,0,1,2,00-0026158,J.Flacco,00-0037292,A.Ogletree
9680,BUF,pass,26,6,0,1,32,00-0026158,J.Flacco,00-0037664,A.Pierce
9681,BUF,pass,,,0,0,0,00-0026158,J.Flacco,,
9682,IND,pass,3,,1,0,0,00-0034857,J.Allen,00-0033282,C.Samuel
9683,BUF,pass,6,,0,0,0,00-0026158,J.Flacco,00-0037120,T.Goodson
9684,BUF,pass,10,0,0,1,10,00-0026158,J.Flacco,00-0039890,A.Mitchell
9685,BUF,pass,5,,0,0,0,00-0026158,J.Flacco,00-0037664,A.Pierce
9686,BUF,pass,5,0,0,1,5,00-0026158,J.Flacco,00-0038997,J.Downs
9687,BUF,pass,,,0,0,0,00-0026158,J.Flacco,,
9688,IND,pass,-2,3,0,1,1,00-0034857,J.Allen,00-0037261,K.Shakir
9689,IND,pass,15,4,0,1,19,00-0034857,J.Allen,00-0033555,M.Hollins
9690,IND,pass,5,3,0,1,8,00-0034857,J.Allen,00-0037261,K.Shakir
9691,IND,pass,,,0,0,0,00-0034857,J.Allen,,
9692,IND,pass,10,,0,0,0,00-0034857,J.Allen,,
9693,BUF,pass,7,4,0,1,11,00-0026158,J.Flacco,00-0038997,J.Downs
9694,BUF,pass,14,0,0,1,14,00-0026158,J.Flacco,00-0039890,A.Mitchell
9695,BUF,pass,29,,1,0,0,00-0026158,J.Flacco,00-0037664,A.Pierce
9696,IND,pass,-4,9,0,1,5,00-0034857,J.Allen,00-0037248,J.Cook
9697,IND,pass,-3,,0,0,0,00-0034857,J.Allen,00-0037248,J.Cook
9698,IND,pass,-3,33,0,1,30,00-0034857,J.Allen,00-0037261,K.Shakir
9699,IND,pass,7,0,0,1,7,00-0034857,J.Allen,00-0033555,M.Hollins
9700,IND,pass,2,15,0,1,17,00-0034857,J.Allen,00-0035537,Ty.Johnson
9701,BUF,pass,1,1,0,1,2,00-0026158,J.Flacco,00-0036223,J.Taylor
9702,BUF,pass,-2,8,0,1,6,00-0026158,J.Flacco,00-0036223,J.Taylor
9703,BUF,pass,9,3,0,1,12,00-0026158,J.Flacco,00-0036876,K.Granson
9704,BUF,pass,23,0,0,1,23,00-0026158,J.Flacco,00-0037664,A.Pierce
9705,BUF,pass,,,0,0,0,00-0026158,J.Flacco,,
9706,BUF,pass,6,4,0,1,10,00-0026158,J.Flacco,00-0038394,W.Mallory
9707,BUF,pass,4,3,0,1,7,00-0026158,J.Flacco,00-0037120,T.Goodson
9708,BUF,pass,10,5,0,1,15,00-0026158,J.Flacco,00-0038997,J.Downs
9709,BUF,pass,10,,0,0,0,00-0026158,J.Flacco,00-0037664,A.Pierce
9710,BUF,pass,10,0,0,1,10,00-0026158,J.Flacco,00-0037664,A.Pierce
9711,BAL,pass,4,3,0,1,7,00-0036442,J.Burrow,00-0038597,C.Brown
9712,BAL,pass,5,1,0,1,6,00-0036442,J.Burrow,00-0036900,J.Chase
9713,BAL,pass,8,,0,0,0,00-0036442,J.Burrow,00-0039810,J.Burton
9714,BAL,pass,19,7,0,1,26,00-0036442,J.Burrow,00-0036900,J.Chase
9715,BAL,pass,14,5,0,1,19,00-0036442,J.Burrow,00-0038619,A.Iosivas
9716,BAL,pass,3,0,0,1,3,00-0036442,J.Burrow,00-0034829,M.Gesicki
9717,BAL,pass,2,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9718,BAL,pass,2,,0,0,0,00-0036442,J.Burrow,,
9719,CIN,pass,36,,0,0,0,00-0034796,L.Jackson,00-0036550,R.Bateman
9720,BAL,pass,4,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9721,BAL,pass,8,,0,0,0,00-0036442,J.Burrow,00-0034829,M.Gesicki
9722,BAL,pass,4,3,0,1,7,00-0036442,J.Burrow,00-0038597,C.Brown
9723,BAL,pass,6,3,0,1,9,00-0036442,J.Burrow,00-0034829,M.Gesicki
9724,BAL,pass,4,5,0,1,9,00-0036442,J.Burrow,00-0034613,T.Hudson
9725,BAL,pass,7,0,0,1,7,00-0036442,J.Burrow,00-0036900,J.Chase
9726,BAL,pass,13,,0,0,0,00-0036442,J.Burrow,00-0038619,A.Iosivas
9727,BAL,pass,16,,0,0,0,00-0036442,J.Burrow,00-0034829,M.Gesicki
9728,BAL,pass,27,,0,0,0,00-0036442,J.Burrow,00-0039810,J.Burton
9729,CIN,pass,15,2,0,1,17,00-0034796,L.Jackson,00-0034753,M.Andrews
9730,CIN,pass,-3,,0,0,0,00-0034796,L.Jackson,00-0039064,Z.Flowers
9731,CIN,pass,6,5,0,1,11,00-0034796,L.Jackson,00-0039064,Z.Flowers
9732,CIN,pass,-2,8,0,1,6,00-0034796,L.Jackson,00-0034975,J.Hill
9733,CIN,pass,6,0,0,1,6,00-0034796,L.Jackson,00-0031549,N.Agholor
9734,BAL,pass,25,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9735,BAL,pass,0,9,0,1,9,00-0036442,J.Burrow,00-0034613,T.Hudson
9736,CIN,pass,-5,0,0,1,-5,00-0034796,L.Jackson,00-0039064,Z.Flowers
9737,CIN,pass,-1,10,0,1,9,00-0034796,L.Jackson,00-0039064,Z.Flowers
9738,BAL,pass,-6,,0,0,0,00-0036442,J.Burrow,00-0038597,C.Brown
9739,BAL,pass,-7,2,0,1,-5,00-0036442,J.Burrow,00-0038597,C.Brown
9740,BAL,pass,5,,0,0,0,00-0036442,J.Burrow,00-0034613,T.Hudson
9741,BAL,pass,,,0,0,0,00-0036442,J.Burrow,,
9742,CIN,pass,4,0,0,1,4,00-0034796,L.Jackson,00-0038046,C.Kolar
9743,CIN,pass,29,,0,0,0,00-0034796,L.Jackson,00-0039064,Z.Flowers
9744,BAL,pass,13,0,0,1,13,00-0036442,J.Burrow,00-0034829,M.Gesicki
9745,BAL,pass,-1,8,0,1,7,00-0036442,J.Burrow,00-0034613,T.Hudson
9746,BAL,pass,13,0,0,1,13,00-0036442,J.Burrow,00-0036900,J.Chase
9747,BAL,pass,5,12,0,1,17,00-0036442,J.Burrow,00-0038597,C.Brown
9748,BAL,pass,14,,0,0,0,00-0036442,J.Burrow,00-0034829,M.Gesicki
9749,BAL,pass,,,0,0,0,00-0036442,J.Burrow,,
9750,BAL,pass,9,2,0,1,11,00-0036442,J.Burrow,00-0039810,J.Burton
9751,BAL,pass,3,0,0,1,3,00-0036442,J.Burrow,00-0034613,T.Hudson
9752,CIN,pass,3,0,0,1,3,00-0034796,L.Jackson,00-0034753,M.Andrews
9753,CIN,pass,6,,0,0,0,00-0034796,L.Jackson,00-0031549,N.Agholor
9754,CIN,pass,3,11,0,1,14,00-0034796,L.Jackson,00-0034753,M.Andrews
9755,CIN,pass,5,1,0,1,6,00-0034796,L.Jackson,00-0035216,D.Johnson
9756,CIN,pass,30,,0,0,0,00-0034796,L.Jackson,00-0035216,D.Johnson
9757,CIN,pass,3,8,0,1,11,00-0034796,L.Jackson,00-0036630,T.Wallace
9758,BAL,pass,18,49,0,1,67,00-0036442,J.Burrow,00-0036900,J.Chase
9759,CIN,pass,7,2,0,1,9,00-0034796,L.Jackson,00-0036550,R.Bateman
9760,CIN,pass,1,,0,0,0,00-0034796,L.Jackson,,
9761,CIN,pass,-14,8,0,1,-6,00-0034796,L.Jackson,00-0034975,J.Hill
9762,BAL,pass,3,1,0,1,4,00-0036442,J.Burrow,00-0034613,T.Hudson
9763,BAL,pass,-2,,0,0,0,00-0036442,J.Burrow,00-0038597,C.Brown
9764,BAL,pass,6,4,0,1,10,00-0036442,J.Burrow,00-0034613,T.Hudson
9765,CIN,pass,7,1,0,1,8,00-0034796,L.Jackson,00-0036550,R.Bateman
9766,BAL,pass,3,4,0,1,7,00-0036442,J.Burrow,00-0038597,C.Brown
9767,BAL,pass,14,1,0,1,15,00-0036442,J.Burrow,00-0036900,J.Chase
9768,BAL,pass,-1,8,0,1,7,00-0036442,J.Burrow,00-0038597,C.Brown
9769,BAL,pass,6,11,0,1,17,00-0036442,J.Burrow,00-0036900,J.Chase
9770,BAL,pass,,,0,0,0,00-0036442,J.Burrow,,
9771,BAL,pass,-4,,0,0,0,00-0036442,J.Burrow,,
9772,BAL,pass,17,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9773,CIN,pass,5,0,0,1,5,00-0034796,L.Jackson,00-0036550,R.Bateman
9774,CIN,pass,6,78,0,1,84,00-0034796,L.Jackson,00-0036630,T.Wallace
9775,BAL,pass,17,0,0,1,17,00-0036442,J.Burrow,00-0036900,J.Chase
9776,BAL,pass,-1,1,0,1,0,00-0036442,J.Burrow,00-0039631,C.Grandy
9777,BAL,pass,4,3,0,1,7,00-0036442,J.Burrow,00-0038597,C.Brown
9778,BAL,pass,3,2,0,1,5,00-0036442,J.Burrow,00-0034829,M.Gesicki
9779,BAL,pass,-5,8,0,1,3,00-0036442,J.Burrow,00-0038597,C.Brown
9780,BAL,pass,29,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9781,BAL,pass,33,,0,0,0,00-0036442,J.Burrow,00-0039810,J.Burton
9782,CIN,pass,16,4,0,1,20,00-0034796,L.Jackson,00-0036630,T.Wallace
9783,CIN,pass,5,6,0,1,11,00-0034796,L.Jackson,00-0034753,M.Andrews
9784,CIN,pass,-5,8,0,1,3,00-0034796,L.Jackson,00-0032764,D.Henry
9785,CIN,pass,15,3,0,1,18,00-0034796,L.Jackson,00-0034753,M.Andrews
9786,BAL,pass,43,27,0,1,70,00-0036442,J.Burrow,00-0036900,J.Chase
9787,CIN,pass,27,,0,0,0,00-0034796,L.Jackson,00-0034753,M.Andrews
9788,CIN,pass,9,3,0,1,12,00-0034796,L.Jackson,00-0036550,R.Bateman
9789,CIN,pass,5,14,0,1,19,00-0034796,L.Jackson,00-0039064,Z.Flowers
9790,CIN,pass,1,4,0,1,5,00-0034796,L.Jackson,00-0034753,M.Andrews
9791,CIN,pass,10,5,0,1,15,00-0034796,L.Jackson,00-0036550,R.Bateman
9792,CIN,pass,5,,0,0,0,00-0034796,L.Jackson,00-0036550,R.Bateman
9793,CIN,pass,5,0,0,1,5,00-0034796,L.Jackson,00-0036550,R.Bateman
9794,BAL,pass,11,,0,0,0,00-0036442,J.Burrow,00-0034829,M.Gesicki
9795,BAL,pass,5,,0,0,0,00-0036442,J.Burrow,00-0036900,J.Chase
9796,BAL,pass,20,,0,0,0,00-0036442,J.Burrow,00-0038619,A.Iosivas
9797,BAL,pass,10,0,0,1,10,00-0036442,J.Burrow,00-0038619,A.Iosivas
9798,BAL,pass,12,,0,0,0,00-0036442,J.Burrow,00-0034829,M.Gesicki
9799,BAL,pass,14,7,0,1,21,00-0036442,J.Burrow,00-0036900,J.Chase
9800,BAL,pass,12,,0,0,0,00-0036442,J.Burrow,00-0039810,J.Burton
9801,BAL,pass,-3,5,0,1,2,00-0036442,J.Burrow,00-0038597,C.Brown
9802,BAL,pass,5,0,0,1,5,00-0036442,J.Burrow,00-0036900,J.Chase
9803,BAL,pass,,,0,0,0,00-0036442,J.Burrow,00-0034613,T.Hudson
9804,KC,pass,6,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
9805,KC,pass,-4,1,0,1,-3,00-0039732,B.Nix,00-0038976,M.Mims
9806,DEN,pass,21,,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
9807,DEN,pass,2,4,0,1,6,00-0033873,P.Mahomes,00-0030506,T.Kelce
9808,DEN,pass,5,5,0,1,10,00-0033873,P.Mahomes,00-0030506,T.Kelce
9809,DEN,pass,4,,0,0,0,00-0033873,P.Mahomes,00-0039894,X.Worthy
9810,DEN,pass,,,0,0,0,00-0033873,P.Mahomes,,
9811,KC,pass,6,5,0,1,11,00-0039732,B.Nix,00-0037539,L.Krull
9812,KC,pass,,,0,0,0,00-0039732,B.Nix,,
9813,KC,pass,37,,0,0,0,00-0039732,B.Nix,00-0039868,T.Franklin
9814,KC,pass,-8,13,0,1,5,00-0039732,B.Nix,00-0036997,J.Williams
9815,DEN,pass,4,0,0,1,4,00-0033873,P.Mahomes,00-0030564,D.Hopkins
9816,DEN,pass,-5,7,0,1,2,00-0033873,P.Mahomes,00-0033526,S.Perine
9817,KC,pass,-4,16,0,1,12,00-0039732,B.Nix,00-0039424,D.Vele
9818,KC,pass,-4,,0,0,0,00-0039732,B.Nix,,
9819,KC,pass,5,29,0,1,34,00-0039732,B.Nix,00-0036422,A.Trautman
9820,KC,pass,-1,5,0,1,4,00-0039732,B.Nix,00-0038976,M.Mims
9821,KC,pass,6,0,0,1,6,00-0039732,B.Nix,00-0039424,D.Vele
9822,DEN,pass,7,1,0,1,8,00-0033873,P.Mahomes,00-0030506,T.Kelce
9823,DEN,pass,12,0,0,1,12,00-0033873,P.Mahomes,00-0030564,D.Hopkins
9824,DEN,pass,5,0,0,1,5,00-0033873,P.Mahomes,00-0034386,Ju.Watson
9825,DEN,pass,25,,0,0,0,00-0033873,P.Mahomes,,
9826,DEN,pass,3,10,0,1,13,00-0033873,P.Mahomes,00-0036637,N.Gray
9827,DEN,pass,4,1,0,1,5,00-0033873,P.Mahomes,00-0030506,T.Kelce
9828,KC,pass,-3,23,0,1,20,00-0039732,B.Nix,00-0035406,L.Humphrey
9829,KC,pass,5,1,0,1,6,00-0039732,B.Nix,00-0034348,C.Sutton
9830,KC,pass,32,0,0,1,32,00-0039732,B.Nix,00-0034348,C.Sutton
9831,DEN,pass,14,8,0,1,22,00-0033873,P.Mahomes,00-0030506,T.Kelce
9832,DEN,pass,-4,9,0,1,5,00-0033873,P.Mahomes,00-0036637,N.Gray
9833,DEN,pass,5,4,0,1,9,00-0033873,P.Mahomes,00-0030564,D.Hopkins
9834,DEN,pass,,,0,0,0,00-0033873,P.Mahomes,,
9835,DEN,pass,-3,6,0,1,3,00-0033873,P.Mahomes,00-0035140,M.Hardman
9836,DEN,pass,0,19,0,1,19,00-0033873,P.Mahomes,00-0033923,K.Hunt
9837,DEN,pass,-2,6,0,1,4,00-0033873,P.Mahomes,00-0033923,K.Hunt
9838,DEN,pass,2,,0,0,0,00-0033873,P.Mahomes,00-0030564,D.Hopkins
9839,DEN,pass,2,0,0,1,2,00-0033873,P.Mahomes,00-0030506,T.Kelce
9840,KC,pass,0,1,0,1,1,00-0039732,B.Nix,00-0036997,J.Williams
9841,KC,pass,10,0,0,1,10,00-0039732,B.Nix,00-0034348,C.Sutton
9842,KC,pass,8,1,0,1,9,00-0039732,B.Nix,00-0039868,T.Franklin
9843,KC,pass,10,,0,0,0,00-0039732,B.Nix,,
9844,KC,pass,13,0,0,1,13,00-0039732,B.Nix,00-0039424,D.Vele
9845,KC,pass,27,,0,0,0,00-0039732,B.Nix,00-0035406,L.Humphrey
9846,KC,pass,17,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
9847,DEN,pass,-5,,0,0,0,00-0033873,P.Mahomes,00-0033923,K.Hunt
9848,DEN,pass,,,0,0,0,00-0033873,P.Mahomes,,
9849,KC,pass,2,4,0,1,6,00-0039732,B.Nix,00-0038976,M.Mims
9850,DEN,pass,0,7,0,1,7,00-0033873,P.Mahomes,00-0033923,K.Hunt
9851,DEN,pass,,,0,0,0,00-0033873,P.Mahomes,,
9852,DEN,pass,14,21,0,1,35,00-0033873,P.Mahomes,00-0033526,S.Perine
9853,DEN,pass,0,6,0,1,6,00-0033873,P.Mahomes,00-0037569,P.Hendershot
9854,DEN,pass,13,,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
9855,DEN,pass,5,0,0,1,5,00-0033873,P.Mahomes,00-0030506,T.Kelce
9856,DEN,pass,1,,0,0,0,00-0033873,P.Mahomes,00-0033923,K.Hunt
9857,DEN,pass,-7,10,0,1,3,00-0033873,P.Mahomes,00-0033923,K.Hunt
9858,DEN,pass,10,,0,0,0,00-0033873,P.Mahomes,00-0039894,X.Worthy
9859,DEN,pass,-3,,0,0,0,00-0033873,P.Mahomes,00-0033923,K.Hunt
9860,DEN,pass,10,,0,0,0,00-0033873,P.Mahomes,00-0037216,J.Ross
9861,KC,pass,10,0,0,1,10,00-0039732,B.Nix,00-0037539,L.Krull
9862,KC,pass,8,0,0,1,8,00-0039732,B.Nix,00-0039424,D.Vele
9863,KC,pass,13,,0,0,0,00-0039732,B.Nix,00-0034348,C.Sutton
9864,KC,pass,,,0,0,0,00-0039732,B.Nix,,
9865,DEN,pass,-2,13,0,1,11,00-0033873,P.Mahomes,00-0039894,X.Worthy
9866,DEN,pass,0,26,0,1,26,00-0033873,P.Mahomes,00-0033923,K.Hunt
9867,DEN,pass,47,,0,0,0,00-0033873,P.Mahomes,00-0039894,X.Worthy
9868,DEN,pass,-1,2,0,1,1,00-0033873,P.Mahomes,00-0034386,Ju.Watson
9869,DEN,pass,3,,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
9870,KC,pass,33,,0,0,0,00-0039732,B.Nix,00-0039868,T.Franklin
9871,DEN,pass,5,,0,0,0,00-0033873,P.Mahomes,,
9872,DEN,pass,15,16,0,1,31,00-0033873,P.Mahomes,00-0030564,D.Hopkins
9873,DEN,pass,1,2,0,1,3,00-0033873,P.Mahomes,00-0033923,K.Hunt
9874,DEN,pass,4,2,0,1,6,00-0033873,P.Mahomes,00-0030506,T.Kelce
9875,DEN,pass,0,3,0,1,3,00-0033873,P.Mahomes,00-0033923,K.Hunt
9876,DEN,pass,2,,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
9877,KC,pass,-6,12,0,1,6,00-0039732,B.Nix,00-0038976,M.Mims
9878,KC,pass,2,1,0,1,3,00-0039732,B.Nix,00-0034348,C.Sutton
9879,KC,pass,6,0,0,1,6,00-0039732,B.Nix,00-0034348,C.Sutton
9880,KC,pass,-3,6,0,1,3,00-0039732,B.Nix,00-0035406,L.Humphrey
9881,KC,pass,10,3,0,1,13,00-0039732,B.Nix,00-0034348,C.Sutton
9882,HOU,pass,-5,,0,0,0,00-0033106,J.Goff,,
9883,HOU,pass,-4,11,0,1,7,00-0033106,J.Goff,00-0036963,A.St. Brown
9884,HOU,pass,-6,,1,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
9885,DET,pass,11,2,0,1,13,00-0039163,C.Stroud,00-0038977,T.Dell
9886,DET,pass,8,8,0,1,16,00-0039163,C.Stroud,00-0037614,J.Metchie
9887,DET,pass,1,1,0,1,2,00-0039163,C.Stroud,00-0039359,C.Stover
9888,HOU,pass,48,,0,0,0,00-0033106,J.Goff,00-0037240,J.Williams
9889,HOU,pass,3,6,0,1,9,00-0033106,J.Goff,00-0039065,S.LaPorta
9890,DET,pass,7,1,0,1,8,00-0039163,C.Stroud,00-0038977,T.Dell
9891,DET,pass,7,1,0,1,8,00-0039163,C.Stroud,00-0038977,T.Dell
9892,DET,pass,-6,42,0,1,36,00-0039163,C.Stroud,00-0033897,J.Mixon
9893,DET,pass,6,,0,0,0,00-0039163,C.Stroud,00-0033897,J.Mixon
9894,DET,pass,,,0,0,0,00-0039163,C.Stroud,,
9895,HOU,pass,5,,0,0,0,00-0033106,J.Goff,,
9896,HOU,pass,17,6,0,1,23,00-0033106,J.Goff,00-0037240,J.Williams
9897,HOU,pass,-5,9,0,1,4,00-0033106,J.Goff,00-0039139,J.Gibbs
9898,HOU,pass,13,0,0,1,13,00-0033106,J.Goff,00-0037240,J.Williams
