"","rusher_player_name","rusher_player_id","posteam","defteam","yards_gained_rush"
"4484","T.Spears","00-0039032","TEN","IND",6
"4485","T.Spears","00-0039032","TEN","IND",1
"4486","T.Pollard","00-0035261","TEN","IND",7
"4487","T.Pollard","00-0035261","TEN","IND",3
"4488","T.Pollard","00-0035261","TEN","IND",4
"4489","T.Sermon","00-0036984","IND","TEN",4
"4490","T.Sermon","00-0036984","IND","TEN",-1
"4491","T.Sermon","00-0036984","IND","TEN",0
"4492","W.Levis","00-0039152","TEN","IND",5
"4493","T.Sermon","00-0036984","IND","TEN",11
"4494","T.Sermon","00-0036984","IND","TEN",-3
"4495","T.Goodson","00-0037120","IND","TEN",33
"4496","T.Goodson","00-0037120","IND","TEN",5
"4497","T.Spears","00-0039032","TEN","IND",4
"4498","T.Pollard","00-0035261","TEN","IND",6
"4499","T.Pollard","00-0035261","TEN","IND",5
"4500","T.Pollard","00-0035261","TEN","IND",5
"4501","J.Chestnut","00-0037594","TEN","IND",2
"4502","T.Pollard","00-0035261","TEN","IND",2
"4503","C.Ridley","00-0034837","TEN","IND",9
"4504","T.Pollard","00-0035261","TEN","IND",1
"4505","T.Pollard","00-0035261","TEN","IND",23
"4506","T.Goodson","00-0037120","IND","TEN",2
"4507","T.Sermon","00-0036984","IND","TEN",1
"4508","T.Goodson","00-0037120","IND","TEN",2
"4509","T.Goodson","00-0037120","IND","TEN",2
"4510","T.Sermon","00-0036984","IND","TEN",0
"4511","T.Sermon","00-0036984","IND","TEN",-2
"4512","T.Pollard","00-0035261","TEN","IND",5
"4513","T.Pollard","00-0035261","TEN","IND",4
"4514","T.Pollard","00-0035261","TEN","IND",0
"4515","T.Goodson","00-0037120","IND","TEN",3
"4516","J.Downs","00-0038997","IND","TEN",-1
"4517","T.Sermon","00-0036984","IND","TEN",0
"4518","J.Flacco","00-0026158","IND","TEN",1
"4519","T.Goodson","00-0037120","IND","TEN",4
"4520","T.Sermon","00-0036984","IND","TEN",0
"4521","T.Pollard","00-0035261","TEN","IND",1
"4522","T.Sermon","00-0036984","IND","TEN",3
"4523","T.Pollard","00-0035261","TEN","IND",8
"4524","T.Goodson","00-0037120","IND","TEN",0
"4525","T.Sermon","00-0036984","IND","TEN",4
"4526","T.Sermon","00-0036984","IND","TEN",-4
"4527","T.Sermon","00-0036984","IND","TEN",4
"4528","D.Swift","00-0036275","CHI","JAX",3
"4529","D.Swift","00-0036275","CHI","JAX",2
"4530","T.Etienne","00-0036973","JAX","CHI",0
"4531","T.Bigsby","00-0038555","JAX","CHI",2
"4532","T.Lawrence","00-0036971","JAX","CHI",10
"4533","T.Bigsby","00-0038555","JAX","CHI",8
"4534","T.Bigsby","00-0038555","JAX","CHI",1
"4535","D.Johnson","00-0035628","JAX","CHI",1
"4536","T.Etienne","00-0036973","JAX","CHI",-2
"4537","T.Etienne","00-0036973","JAX","CHI",1
"4538","D.Swift","00-0036275","CHI","JAX",12
"4539","D.Swift","00-0036275","CHI","JAX",3
"4540","C.Williams","00-0039918","CHI","JAX",10
"4541","D.Swift","00-0036275","CHI","JAX",6
"4542","D.Swift","00-0036275","CHI","JAX",-2
"4543","T.Lawrence","00-0036971","JAX","CHI",4
"4544","C.Williams","00-0039918","CHI","JAX",4
"4545","D.Swift","00-0036275","CHI","JAX",1
"4546","R.Johnson","00-0039021","CHI","JAX",4
"4547","R.Johnson","00-0039021","CHI","JAX",0
"4548","T.Bigsby","00-0038555","JAX","CHI",2
"4549","T.Bigsby","00-0038555","JAX","CHI",5
"4550","D.Swift","00-0036275","CHI","JAX",1
"4551","D.Swift","00-0036275","CHI","JAX",10
"4552","C.Williams","00-0039918","CHI","JAX",23
"4553","C.Williams","00-0039918","CHI","JAX",19
"4554","D.Swift","00-0036275","CHI","JAX",2
"4555","T.Bigsby","00-0038555","JAX","CHI",2
"4556","T.Lawrence","00-0036971","JAX","CHI",4
"4557","D.Johnson","00-0035628","JAX","CHI",4
"4558","T.Bigsby","00-0038555","JAX","CHI",4
"4559","D.Swift","00-0036275","CHI","JAX",8
"4560","D.Swift","00-0036275","CHI","JAX",17
"4561","D.Swift","00-0036275","CHI","JAX",19
"4562","D.Swift","00-0036275","CHI","JAX",4
"4563","D.Swift","00-0036275","CHI","JAX",1
"4564","D.Johnson","00-0035628","JAX","CHI",13
"4565","D.Johnson","00-0035628","JAX","CHI",7
"4566","D.Johnson","00-0035628","JAX","CHI",3
"4567","D.Swift","00-0036275","CHI","JAX",3
"4568","D.Swift","00-0036275","CHI","JAX",1
"4569","R.Johnson","00-0039021","CHI","JAX",3
"4570","R.Johnson","00-0039021","CHI","JAX",1
"4571","R.Johnson","00-0039021","CHI","JAX",0
"4572","D.Johnson","00-0035628","JAX","CHI",0
"4573","J.Williams","00-0036997","DEN","LAC",1
"4574","J.Williams","00-0036997","DEN","LAC",1
"4575","J.Dobbins","00-0036158","LAC","DEN",4
"4576","J.McLaughlin","00-0038794","DEN","LAC",3
"4577","J.Dobbins","00-0036158","LAC","DEN",8
"4578","J.Dobbins","00-0036158","LAC","DEN",12
"4579","T.Franklin","00-0039868","DEN","LAC",5
"4580","J.Williams","00-0036997","DEN","LAC",3
"4581","B.Nix","00-0039732","DEN","LAC",2
"4582","J.McLaughlin","00-0038794","DEN","LAC",5
"4583","J.Dobbins","00-0036158","LAC","DEN",0
"4584","D.Davis","00-0038573","LAC","DEN",4
"4585","H.Haskins","00-0037617","LAC","DEN",2
"4586","J.Dobbins","00-0036158","LAC","DEN",5
"4587","J.Dobbins","00-0036158","LAC","DEN",-1
"4588","K.Vidal","00-0039391","LAC","DEN",6
"4589","K.Vidal","00-0039391","LAC","DEN",4
"4590","D.Davis","00-0038573","LAC","DEN",10
"4591","J.Dobbins","00-0036158","LAC","DEN",2
"4592","K.Vidal","00-0039391","LAC","DEN",-1
"4593","J.Williams","00-0036997","DEN","LAC",13
"4594","J.Williams","00-0036997","DEN","LAC",4
"4595","J.Williams","00-0036997","DEN","LAC",1
"4596","J.Dobbins","00-0036158","LAC","DEN",0
"4597","J.Dobbins","00-0036158","LAC","DEN",9
"4598","J.Dobbins","00-0036158","LAC","DEN",2
"4599","J.Dobbins","00-0036158","LAC","DEN",4
"4600","J.Dobbins","00-0036158","LAC","DEN",6
"4601","J.Dobbins","00-0036158","LAC","DEN",3
"4602","H.Haskins","00-0037617","LAC","DEN",3
"4603","Q.Johnston","00-0038544","LAC","DEN",0
"4604","J.Dobbins","00-0036158","LAC","DEN",-5
"4605","J.Herbert","00-0036355","LAC","DEN",5
"4606","A.Estime","00-0039373","DEN","LAC",2
"4607","B.Nix","00-0039732","DEN","LAC",10
"4608","B.Nix","00-0039732","DEN","LAC",21
"4609","J.Dobbins","00-0036158","LAC","DEN",2
"4610","J.Dobbins","00-0036158","LAC","DEN",14
"4611","K.Vidal","00-0039391","LAC","DEN",2
"4612","J.McLaughlin","00-0038794","DEN","LAC",0
"4613","J.Dobbins","00-0036158","LAC","DEN",0
"4614","J.Dobbins","00-0036158","LAC","DEN",3
"4615","A.Estime","00-0039373","DEN","LAC",11
"4616","J.Dobbins","00-0036158","LAC","DEN",1
"4617","B.Nix","00-0039732","DEN","LAC",1
"4618","B.Nix","00-0039732","DEN","LAC",6
"4619","J.Dobbins","00-0036158","LAC","DEN",8
"4620","J.Dobbins","00-0036158","LAC","DEN",20
"4621","J.Dobbins","00-0036158","LAC","DEN",0
"4622","J.Dobbins","00-0036158","LAC","DEN",0
"4623","J.Dobbins","00-0036158","LAC","DEN",1
"4624","J.Dobbins","00-0036158","LAC","DEN",-2
"4625","B.Nix","00-0039732","DEN","LAC",21
"4626","N.Harris","00-0036893","PIT","LV",13
"4627","N.Harris","00-0036893","PIT","LV",1
"4628","J.Warren","00-0037228","PIT","LV",1
"4629","J.Warren","00-0037228","PIT","LV",-2
"4630","A.Mattison","00-0034972","LV","PIT",4
"4631","A.Mattison","00-0034972","LV","PIT",7
"4632","A.Mattison","00-0034972","LV","PIT",3
"4633","A.Mattison","00-0034972","LV","PIT",9
"4634","A.Mattison","00-0034972","LV","PIT",-1
"4635","A.Mattison","00-0034972","LV","PIT",3
"4636","N.Harris","00-0036893","PIT","LV",-5
"4637","A.Abdullah","00-0032104","LV","PIT",7
"4638","J.Fields","00-0036945","PIT","LV",14
"4639","J.Warren","00-0037228","PIT","LV",2
"4640","N.Harris","00-0036893","PIT","LV",15
"4641","J.Warren","00-0037228","PIT","LV",7
"4642","J.Fields","00-0036945","PIT","LV",18
"4643","A.Mattison","00-0034972","LV","PIT",-3
"4644","A.Mattison","00-0034972","LV","PIT",3
"4645","D.Laube","00-0039407","LV","PIT",0
"4646","N.Harris","00-0036893","PIT","LV",3
"4647","N.Harris","00-0036893","PIT","LV",3
"4648","J.Fields","00-0036945","PIT","LV",7
"4649","J.Fields","00-0036945","PIT","LV",1
"4650","N.Harris","00-0036893","PIT","LV",1
"4651","J.Fields","00-0036945","PIT","LV",3
"4652","A.Mattison","00-0034972","LV","PIT",-1
"4653","A.Mattison","00-0034972","LV","PIT",2
"4654","A.Mattison","00-0034972","LV","PIT",1
"4655","N.Harris","00-0036893","PIT","LV",3
"4656","J.Fields","00-0036945","PIT","LV",0
"4657","J.Fields","00-0036945","PIT","LV",1
"4658","N.Harris","00-0036893","PIT","LV",26
"4659","N.Harris","00-0036893","PIT","LV",1
"4660","N.Harris","00-0036893","PIT","LV",5
"4661","N.Harris","00-0036893","PIT","LV",36
"4662","A.Mattison","00-0034972","LV","PIT",2
"4663","A.Abdullah","00-0032104","LV","PIT",7
"4664","A.Mattison","00-0034972","LV","PIT",2
"4665","A.Abdullah","00-0032104","LV","PIT",10
"4666","A.Abdullah","00-0032104","LV","PIT",0
"4667","J.Warren","00-0037228","PIT","LV",1
"4668","J.Warren","00-0037228","PIT","LV",-2
"4669","J.Fields","00-0036945","PIT","LV",10
"4670","N.Harris","00-0036893","PIT","LV",7
"4671","N.Harris","00-0036893","PIT","LV",-3
"4672","J.Fields","00-0036945","PIT","LV",7
"4673","A.Mattison","00-0034972","LV","PIT",2
"4674","J.Ward","00-0035924","PIT","LV",2
"4675","A.Shampklin","00-0037609","PIT","LV",-2
"4676","J.Ward","00-0035924","PIT","LV",5
"4677","J.Ward","00-0035924","PIT","LV",6
"4678","K.Walker","00-0038134","SEA","SF",3
"4679","K.Walker","00-0038134","SEA","SF",1
"4680","Z.Charbonnet","00-0039165","SEA","SF",4
"4681","K.Walker","00-0038134","SEA","SF",1
"4682","J.Mason","00-0037525","SF","SEA",1
"4683","B.Purdy","00-0037834","SF","SEA",7
"4684","B.Purdy","00-0037834","SF","SEA",3
"4685","J.Mason","00-0037525","SF","SEA",4
"4686","D.Samuel","00-0035719","SF","SEA",5
"4687","J.Mason","00-0037525","SF","SEA",38
"4688","D.Samuel","00-0035719","SF","SEA",5
"4689","J.Mason","00-0037525","SF","SEA",3
"4690","K.Walker","00-0038134","SEA","SF",0
"4691","K.Walker","00-0038134","SEA","SF",8
"4692","J.Mason","00-0037525","SF","SEA",-1
"4693","K.Walker","00-0038134","SEA","SF",2
"4694","K.Walker","00-0038134","SEA","SF",5
"4695","J.Mason","00-0037525","SF","SEA",1
"4696","J.Mason","00-0037525","SF","SEA",5
"4697","K.Walker","00-0038134","SEA","SF",-3
"4698","J.Mason","00-0037525","SF","SEA",14
"4699","I.Guerendo","00-0039363","SF","SEA",3
"4700","B.Purdy","00-0037834","SF","SEA",10
"4701","I.Guerendo","00-0039363","SF","SEA",1
"4702","D.Samuel","00-0035719","SF","SEA",4
"4703","I.Guerendo","00-0039363","SF","SEA",3
"4704","I.Guerendo","00-0039363","SF","SEA",-1
"4705","K.Walker","00-0038134","SEA","SF",3
"4706","J.Mason","00-0037525","SF","SEA",8
"4707","I.Guerendo","00-0039363","SF","SEA",4
"4708","I.Guerendo","00-0039363","SF","SEA",6
"4709","I.Guerendo","00-0039363","SF","SEA",6
"4710","P.Taylor","00-0035973","SF","SEA",6
"4711","P.Taylor","00-0035973","SF","SEA",1
"4712","I.Guerendo","00-0039363","SF","SEA",2
"4713","K.Walker","00-0038134","SEA","SF",2
"4714","Z.Charbonnet","00-0039165","SEA","SF",4
"4715","K.Walker","00-0038134","SEA","SF",-1
"4716","K.Walker","00-0038134","SEA","SF",8
"4717","K.Walker","00-0038134","SEA","SF",2
"4718","G.Smith","00-0030565","SEA","SF",0
"4719","K.Walker","00-0038134","SEA","SF",1
"4720","Z.Charbonnet","00-0039165","SEA","SF",3
"4721","Z.Charbonnet","00-0039165","SEA","SF",9
"4722","Z.Charbonnet","00-0039165","SEA","SF",0
"4723","P.Taylor","00-0035973","SF","SEA",3
"4724","D.Samuel","00-0035719","SF","SEA",1
"4725","P.Taylor","00-0035973","SF","SEA",6
"4726","P.Taylor","00-0035973","SF","SEA",0
"4727","P.Taylor","00-0035973","SF","SEA",0
"4728","I.Guerendo","00-0039363","SF","SEA",76
"4729","I.Guerendo","00-0039363","SF","SEA",-1
"4730","K.Juszczyk","00-0029892","SF","SEA",6
"4731","B.Irving","00-0039361","TB","NO",2
"4732","B.Irving","00-0039361","TB","NO",15
"4733","S.Rattler","00-0039376","NO","TB",0
"4734","A.Kamara","00-0033906","NO","TB",7
"4735","S.Tucker","00-0038951","TB","NO",11
"4736","B.Mayfield","00-0034855","TB","NO",12
"4737","A.Kamara","00-0033906","NO","TB",2
"4738","A.Kamara","00-0033906","NO","TB",1
"4739","Ja.Williams","00-0033948","NO","TB",-2
"4740","S.Rattler","00-0039376","NO","TB",16
"4741","A.Kamara","00-0033906","NO","TB",-1
"4742","A.Kamara","00-0033906","NO","TB",1
"4743","B.Irving","00-0039361","TB","NO",8
"4744","S.Rattler","00-0039376","NO","TB",5
"4745","A.Kamara","00-0033906","NO","TB",3
"4746","R.Shaheed","00-0037545","NO","TB",2
"4747","B.Irving","00-0039361","TB","NO",2
"4748","B.Irving","00-0039361","TB","NO",-2
"4749","J.Mims","00-0038678","NO","TB",5
"4750","A.Kamara","00-0033906","NO","TB",3
"4751","A.Kamara","00-0033906","NO","TB",3
"4752","A.Kamara","00-0033906","NO","TB",4
"4753","A.Kamara","00-0033906","NO","TB",7
"4754","B.Irving","00-0039361","TB","NO",9
"4755","A.Kamara","00-0033906","NO","TB",1
"4756","A.Kamara","00-0033906","NO","TB",4
"4757","B.Irving","00-0039361","TB","NO",-1
"4758","Ja.Williams","00-0033948","NO","TB",9
"4759","S.Tucker","00-0038951","TB","NO",6
"4760","S.Tucker","00-0038951","TB","NO",2
"4761","B.Mayfield","00-0034855","TB","NO",9
"4762","S.Tucker","00-0038951","TB","NO",10
"4763","B.Irving","00-0039361","TB","NO",5
"4764","S.Shepard","00-0032385","TB","NO",9
"4765","B.Mayfield","00-0034855","TB","NO",8
"4766","S.Rattler","00-0039376","NO","TB",6
"4767","A.Kamara","00-0033906","NO","TB",5
"4768","B.Irving","00-0039361","TB","NO",31
"4769","S.Tucker","00-0038951","TB","NO",18
"4770","B.Irving","00-0039361","TB","NO",1
"4771","S.Shepard","00-0032385","TB","NO",5
"4772","S.Tucker","00-0038951","TB","NO",4
"4773","S.Shepard","00-0032385","TB","NO",24
"4774","S.Tucker","00-0038951","TB","NO",13
"4775","S.Tucker","00-0038951","TB","NO",8
"4776","B.Irving","00-0039361","TB","NO",2
"4777","S.Shepard","00-0032385","TB","NO",-7
"4778","B.Irving","00-0039361","TB","NO",1
"4779","B.Irving","00-0039361","TB","NO",7
"4780","B.Irving","00-0039361","TB","NO",1
"4781","S.Tucker","00-0038951","TB","NO",36
"4782","S.Tucker","00-0038951","TB","NO",3
"4783","S.Tucker","00-0038951","TB","NO",0
"4784","S.Tucker","00-0038951","TB","NO",12
"4785","S.Tucker","00-0038951","TB","NO",8
"4786","S.Tucker","00-0038951","TB","NO",5
"4787","D.Henry","00-0032764","BAL","WAS",2
"4788","D.Henry","00-0032764","BAL","WAS",0
"4789","A.Ekeler","00-0033699","WAS","BAL",5
"4790","J.Daniels","00-0039910","WAS","BAL",0
"4791","D.Henry","00-0032764","BAL","WAS",5
"4792","L.Jackson","00-0034796","BAL","WAS",4
"4793","L.Jackson","00-0034796","BAL","WAS",10
"4794","D.Henry","00-0032764","BAL","WAS",4
"4795","D.Henry","00-0032764","BAL","WAS",3
"4796","L.Jackson","00-0034796","BAL","WAS",0
"4797","T.McLaurin","00-0035659","WAS","BAL",0
"4798","D.Henry","00-0032764","BAL","WAS",1
"4799","A.Ekeler","00-0033699","WAS","BAL",6
"4800","A.Ekeler","00-0033699","WAS","BAL",-1
"4801","J.Daniels","00-0039910","WAS","BAL",6
"4802","D.Henry","00-0032764","BAL","WAS",5
"4803","D.Henry","00-0032764","BAL","WAS",15
"4804","L.Jackson","00-0034796","BAL","WAS",-2
"4805","D.Henry","00-0032764","BAL","WAS",3
"4806","L.Jackson","00-0034796","BAL","WAS",-1
"4807","J.Hill","00-0034975","BAL","WAS",2
"4808","J.Daniels","00-0039910","WAS","BAL",9
"4809","A.Ekeler","00-0033699","WAS","BAL",0
"4810","A.Ekeler","00-0033699","WAS","BAL",5
"4811","A.Ekeler","00-0033699","WAS","BAL",0
"4812","D.Henry","00-0032764","BAL","WAS",7
"4813","D.Henry","00-0032764","BAL","WAS",1
"4814","L.Jackson","00-0034796","BAL","WAS",33
"4815","Z.Flowers","00-0039064","BAL","WAS",2
"4816","J.McNichols","00-0033955","WAS","BAL",4
"4817","D.Henry","00-0032764","BAL","WAS",2
"4818","D.Henry","00-0032764","BAL","WAS",12
"4819","D.Henry","00-0032764","BAL","WAS",4
"4820","L.Jackson","00-0034796","BAL","WAS",1
"4821","D.Henry","00-0032764","BAL","WAS",5
"4822","D.Henry","00-0032764","BAL","WAS",7
"4823","A.Ekeler","00-0033699","WAS","BAL",3
"4824","J.McNichols","00-0033955","WAS","BAL",5
"4825","J.Daniels","00-0039910","WAS","BAL",0
"4826","A.Ekeler","00-0033699","WAS","BAL",0
"4827","D.Henry","00-0032764","BAL","WAS",8
"4828","D.Henry","00-0032764","BAL","WAS",5
"4829","D.Henry","00-0032764","BAL","WAS",1
"4830","D.Henry","00-0032764","BAL","WAS",4
"4831","L.Jackson","00-0034796","BAL","WAS",-5
"4832","A.Ekeler","00-0033699","WAS","BAL",3
"4833","J.Daniels","00-0039910","WAS","BAL",4
"4834","J.Daniels","00-0039910","WAS","BAL",3
"4835","D.Henry","00-0032764","BAL","WAS",2
"4836","D.Henry","00-0032764","BAL","WAS",27
"4837","D.Henry","00-0032764","BAL","WAS",4
"4838","D.Henry","00-0032764","BAL","WAS",5
"4839","L.Jackson","00-0034796","BAL","WAS",2
"4840","B.Mayfield","00-0034855","TB","BAL",6
"4841","R.White","00-0037256","TB","BAL",1
"4842","R.White","00-0037256","TB","BAL",1
"4843","B.Irving","00-0039361","TB","BAL",4
"4844","B.Irving","00-0039361","TB","BAL",4
"4845","J.McMillan","00-0039855","TB","BAL",11
"4846","D.Henry","00-0032764","BAL","TB",4
"4847","L.Jackson","00-0034796","BAL","TB",11
"4848","D.Henry","00-0032764","BAL","TB",-1
"4849","B.Irving","00-0039361","TB","BAL",2
"4850","R.White","00-0037256","TB","BAL",7
"4851","B.Irving","00-0039361","TB","BAL",3
"4852","Z.Flowers","00-0039064","BAL","TB",19
"4853","L.Jackson","00-0034796","BAL","TB",11
"4854","D.Henry","00-0032764","BAL","TB",7
"4855","S.Tucker","00-0038951","TB","BAL",5
"4856","S.Tucker","00-0038951","TB","BAL",3
"4857","S.Tucker","00-0038951","TB","BAL",4
"4858","R.White","00-0037256","TB","BAL",8
"4859","R.White","00-0037256","TB","BAL",4
"4860","B.Irving","00-0039361","TB","BAL",6
"4861","D.Henry","00-0032764","BAL","TB",13
"4862","S.Tucker","00-0038951","TB","BAL",15
"4863","S.Tucker","00-0038951","TB","BAL",2
"4864","J.Hill","00-0034975","BAL","TB",3
"4865","L.Jackson","00-0034796","BAL","TB",2
"4866","L.Jackson","00-0034796","BAL","TB",6
"4867","L.Jackson","00-0034796","BAL","TB",0
"4868","R.White","00-0037256","TB","BAL",6
"4869","R.White","00-0037256","TB","BAL",5
"4870","R.White","00-0037256","TB","BAL",5
"4871","B.Mayfield","00-0034855","TB","BAL",1
"4872","D.Henry","00-0032764","BAL","TB",8
"4873","D.Henry","00-0032764","BAL","TB",3
"4874","B.Irving","00-0039361","TB","BAL",-2
"4875","D.Henry","00-0032764","BAL","TB",81
"4876","D.Henry","00-0032764","BAL","TB",3
"4877","D.Henry","00-0032764","BAL","TB",4
"4878","B.Irving","00-0039361","TB","BAL",4
"4879","B.Mayfield","00-0034855","TB","BAL",4
"4880","D.Henry","00-0032764","BAL","TB",1
"4881","L.Jackson","00-0034796","BAL","TB",4
"4882","L.Jackson","00-0034796","BAL","TB",17
"4883","D.Henry","00-0032764","BAL","TB",-1
"4884","L.Jackson","00-0034796","BAL","TB",0
"4885","R.White","00-0037256","TB","BAL",-1
"4886","D.Henry","00-0032764","BAL","TB",3
"4887","D.Henry","00-0032764","BAL","TB",39
"4888","J.Hill","00-0034975","BAL","TB",1
"4889","D.Henry","00-0032764","BAL","TB",3
"4890","D.Henry","00-0032764","BAL","TB",2
"4891","L.Jackson","00-0034796","BAL","TB",1
"4892","B.Irving","00-0039361","TB","BAL",1
"4893","B.Irving","00-0039361","TB","BAL",1
"4894","R.White","00-0037256","TB","BAL",4
"4895","J.Hill","00-0034975","BAL","TB",0
"4896","J.Hill","00-0034975","BAL","TB",-1
"4897","J.Hill","00-0034975","BAL","TB",1
"4898","B.Mayfield","00-0034855","TB","BAL",12
"4899","C.Hubbard","00-0036555","CAR","WAS",4
"4900","M.Sanders","00-0035243","CAR","WAS",26
"4901","C.Hubbard","00-0036555","CAR","WAS",6
"4902","C.Hubbard","00-0036555","CAR","WAS",1
"4903","C.Hubbard","00-0036555","CAR","WAS",1
"4904","J.Daniels","00-0039910","WAS","CAR",46
"4905","A.Ekeler","00-0033699","WAS","CAR",5
"4906","J.McNichols","00-0033955","WAS","CAR",9
"4907","B.Robinson","00-0037746","WAS","CAR",3
"4908","B.Robinson","00-0037746","WAS","CAR",11
"4909","J.Daniels","00-0039910","WAS","CAR",7
"4910","B.Robinson","00-0037746","WAS","CAR",6
"4911","J.Daniels","00-0039910","WAS","CAR",-3
"4912","M.Mariota","00-0032268","WAS","CAR",4
"4913","C.Hubbard","00-0036555","CAR","WAS",4
"4914","C.Hubbard","00-0036555","CAR","WAS",1
"4915","B.Robinson","00-0037746","WAS","CAR",8
"4916","B.Robinson","00-0037746","WAS","CAR",7
"4917","B.Robinson","00-0037746","WAS","CAR",7
"4918","B.Robinson","00-0037746","WAS","CAR",8
"4919","A.Dalton","00-0027973","CAR","WAS",4
"4920","C.Hubbard","00-0036555","CAR","WAS",4
"4921","C.Hubbard","00-0036555","CAR","WAS",8
"4922","C.Hubbard","00-0036555","CAR","WAS",0
"4923","M.Sanders","00-0035243","CAR","WAS",1
"4924","C.Hubbard","00-0036555","CAR","WAS",-2
"4925","A.Ekeler","00-0033699","WAS","CAR",3
"4926","M.Mariota","00-0032268","WAS","CAR",9
"4927","C.Hubbard","00-0036555","CAR","WAS",-2
"4928","C.Hubbard","00-0036555","CAR","WAS",0
"4929","B.Robinson","00-0037746","WAS","CAR",3
"4930","M.Mariota","00-0032268","WAS","CAR",4
"4931","M.Mariota","00-0032268","WAS","CAR",1
"4932","M.Mariota","00-0032268","WAS","CAR",11
"4933","B.Robinson","00-0037746","WAS","CAR",3
"4934","B.Robinson","00-0037746","WAS","CAR",2
"4935","A.Ekeler","00-0033699","WAS","CAR",3
"4936","B.Robinson","00-0037746","WAS","CAR",6
"4937","M.Mariota","00-0032268","WAS","CAR",5
"4938","A.Ekeler","00-0033699","WAS","CAR",6
"4939","B.Robinson","00-0037746","WAS","CAR",7
"4940","C.Hubbard","00-0036555","CAR","WAS",9
"4941","X.Legette","00-0039342","CAR","WAS",6
"4942","C.Hubbard","00-0036555","CAR","WAS",2
"4943","C.Hubbard","00-0036555","CAR","WAS",9
"4944","M.Sanders","00-0035243","CAR","WAS",7
"4945","C.Hubbard","00-0036555","CAR","WAS",4
"4946","J.McNichols","00-0033955","WAS","CAR",5
"4947","M.Mariota","00-0032268","WAS","CAR",1
"4948","M.Mariota","00-0032268","WAS","CAR",6
"4949","J.McNichols","00-0033955","WAS","CAR",3
"4950","J.McNichols","00-0033955","WAS","CAR",6
"4951","J.McNichols","00-0033955","WAS","CAR",2
"4952","M.Mariota","00-0032268","WAS","CAR",-4
"4953","C.Hubbard","00-0036555","CAR","WAS",3
"4954","J.McNichols","00-0033955","WAS","CAR",7
"4955","J.McNichols","00-0033955","WAS","CAR",10
"4956","N.Chubb","00-0034791","CLE","CIN",2
"4957","C.Brown","00-0038597","CIN","CLE",0
"4958","N.Chubb","00-0034791","CLE","CIN",1
"4959","D.Foreman","00-0033925","CLE","CIN",5
"4960","N.Chubb","00-0034791","CLE","CIN",3
