"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch","yards_gained_pass","defteam","interception"
"14579","K.McIntosh","00-0038636","G.Smith","00-0030565",1,4,1,5,"ARI",0
"14580","G.Holani","00-0039299","G.Smith","00-0030565",1,-1,0,-1,"ARI",0
"14581","D.Metcalf","00-0035640","G.Smith","00-0030565",0,15,NA,0,"ARI",0
"14582","A.Barner","00-0039793","G.Smith","00-0030565",1,-1,14,13,"ARI",0
"14583","D.Metcalf","00-0035640","G.Smith","00-0030565",1,1,2,3,"ARI",0
"14584","D.Metcalf","00-0035640","G.Smith","00-0030565",1,12,6,18,"ARI",0
"14585","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,2,6,8,"ARI",0
"14586","T.Lockett","00-0032211","G.Smith","00-0030565",0,18,NA,0,"ARI",0
"14587","T.McBride","00-0037744","K.Murray","00-0035228",1,4,7,11,"SEA",0
"14588","M.Harrison","00-0039849","K.Murray","00-0035228",0,4,NA,0,"SEA",0
"14589","T.McBride","00-0037744","K.Murray","00-0035228",0,-6,NA,0,"SEA",0
"14590","E.Demercado","00-0038705","K.Murray","00-0035228",1,2,5,7,"SEA",0
"14591","T.McBride","00-0037744","K.Murray","00-0035228",1,4,10,14,"SEA",0
"14592","M.Harrison","00-0039849","K.Murray","00-0035228",1,7,7,14,"SEA",0
"14593","T.McBride","00-0037744","K.Murray","00-0035228",1,5,1,6,"SEA",0
"14594","T.McBride","00-0037744","K.Murray","00-0035228",0,2,NA,0,"SEA",0
"14595","J.Conner","00-0033553","K.Murray","00-0035228",1,-2,4,2,"SEA",0
"14596","P.Brown","00-0033439","G.Smith","00-0030565",1,2,4,6,"ARI",0
"14597","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,-3,4,1,"ARI",0
"14598","E.Demercado","00-0038705","K.Murray","00-0035228",1,1,2,3,"SEA",0
"14599","N.Fant","00-0035644","G.Smith","00-0030565",0,29,NA,0,"ARI",0
"14600","D.Metcalf","00-0035640","G.Smith","00-0030565",0,23,NA,0,"ARI",0
"14601","Mi.Wilson","00-0038559","K.Murray","00-0035228",1,2,14,16,"SEA",0
"14602","T.McBride","00-0037744","K.Murray","00-0035228",1,-1,8,7,"SEA",0
"14603","T.McBride","00-0037744","K.Murray","00-0035228",1,4,7,11,"SEA",0
"14604","T.Benson","00-0039921","K.Murray","00-0035228",1,-5,9,4,"SEA",0
"14605","M.Harrison","00-0039849","K.Murray","00-0035228",0,21,NA,0,"SEA",0
"14606","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,4,4,8,"ARI",0
"14607","D.Metcalf","00-0035640","G.Smith","00-0030565",1,7,6,13,"ARI",0
"14608","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,11,1,12,"ARI",0
"14609","T.McBride","00-0037744","K.Murray","00-0035228",1,4,5,9,"SEA",0
"14610","M.Harrison","00-0039849","K.Murray","00-0035228",1,15,0,15,"SEA",0
"14611","T.McBride","00-0037744","K.Murray","00-0035228",0,0,NA,0,"SEA",0
"14612","T.McBride","00-0037744","K.Murray","00-0035228",1,11,1,12,"SEA",0
"14613","J.Conner","00-0033553","K.Murray","00-0035228",1,1,10,11,"SEA",0
"14614","M.Harrison","00-0039849","K.Murray","00-0035228",0,7,NA,0,"SEA",0
"14615","T.McBride","00-0037744","K.Murray","00-0035228",0,7,NA,0,"SEA",0
"14616",NA,NA,"K.Murray","00-0035228",0,NA,NA,-16,"SEA",0
"14617","B.Bowers","00-0039338","D.Ridder","00-0038122",1,1,7,8,"ATL",0
"14618","S.McCormick","00-0037509","D.Ridder","00-0038122",1,2,0,2,"ATL",0
"14619","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,1,4,5,"ATL",0
"14620",NA,NA,"J.Meyers","00-0034960",0,NA,NA,-10,"ATL",0
"14621","R.McCloud","00-0034407","K.Cousins","00-0029604",1,14,0,14,"LV",0
"14622","C.Woerner","00-0036429","K.Cousins","00-0029604",1,0,2,2,"LV",0
"14623",NA,NA,"K.Cousins","00-0029604",0,NA,NA,-10,"LV",0
"14624","M.Mayer","00-0039066","D.Ridder","00-0038122",0,32,NA,0,"ATL",0
"14625","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,0,2,2,"ATL",0
"14626","K.Pitts","00-0036970","K.Cousins","00-0029604",1,5,0,5,"LV",0
"14627","D.London","00-0037238","K.Cousins","00-0029604",1,23,7,30,"LV",0
"14628","S.McCormick","00-0037509","D.Ridder","00-0038122",1,13,2,15,"ATL",0
"14629","B.Bowers","00-0039338","D.Ridder","00-0038122",0,6,NA,0,"ATL",0
"14630","B.Bowers","00-0039338","D.Ridder","00-0038122",0,25,NA,0,"ATL",0
"14631","B.Robinson","00-0038542","K.Cousins","00-0029604",1,4,6,10,"LV",0
"14632","D.Mooney","00-0036309","K.Cousins","00-0029604",0,10,NA,0,"LV",0
"14633","B.Robinson","00-0038542","K.Cousins","00-0029604",0,3,NA,0,"LV",0
"14634","D.London","00-0037238","K.Cousins","00-0029604",1,11,7,18,"LV",0
"14635","C.Woerner","00-0036429","K.Cousins","00-0029604",1,-2,7,5,"LV",0
"14636",NA,NA,"K.Cousins","00-0029604",0,NA,NA,-8,"LV",0
"14637","B.Bowers","00-0039338","D.Ridder","00-0038122",1,4,1,5,"ATL",0
"14638","B.Bowers","00-0039338","D.Ridder","00-0038122",1,11,11,22,"ATL",0
"14639","B.Bowers","00-0039338","D.Ridder","00-0038122",0,25,NA,0,"ATL",0
"14640",NA,NA,"D.Ridder","00-0038122",0,NA,NA,-8,"ATL",0
"14641","C.Woerner","00-0036429","K.Cousins","00-0029604",0,9,NA,0,"LV",1
"14642",NA,NA,"D.Ridder","00-0038122",0,NA,NA,-4,"ATL",0
"14643","R.McCloud","00-0034407","K.Cousins","00-0029604",0,8,NA,0,"LV",0
"14644","T.Tucker","00-0038563","D.Ridder","00-0038122",0,31,NA,0,"ATL",0
"14645","J.Meyers","00-0034960","D.Ridder","00-0038122",0,5,NA,0,"ATL",0
"14646",NA,NA,"D.Ridder","00-0038122",0,18,NA,0,"ATL",0
"14647","K.Pitts","00-0036970","K.Cousins","00-0029604",1,2,4,6,"LV",0
"14648","A.Mattison","00-0034972","D.Ridder","00-0038122",1,2,2,4,"ATL",0
"14649",NA,NA,"K.Cousins","00-0029604",0,-9,NA,0,"LV",0
"14650","D.London","00-0037238","K.Cousins","00-0029604",1,5,0,5,"LV",0
"14651",NA,NA,"K.Cousins","00-0029604",0,NA,NA,-1,"LV",0
"14652","K.Pitts","00-0036970","K.Cousins","00-0029604",1,6,5,11,"LV",0
"14653","M.Mayer","00-0039066","D.Ridder","00-0038122",1,5,6,11,"ATL",0
"14654","J.Meyers","00-0034960","D.Ridder","00-0038122",0,16,NA,0,"ATL",0
"14655","A.Mattison","00-0034972","D.Ridder","00-0038122",0,0,NA,0,"ATL",0
"14656","A.Mattison","00-0034972","D.Ridder","00-0038122",0,4,NA,0,"ATL",0
"14657","K.Pitts","00-0036970","K.Cousins","00-0029604",1,6,0,6,"LV",0
"14658","A.Mattison","00-0034972","D.Ridder","00-0038122",1,-4,3,-1,"ATL",0
"14659","J.Meyers","00-0034960","D.Ridder","00-0038122",0,31,NA,0,"ATL",1
"14660","T.Tucker","00-0038563","D.Ridder","00-0038122",1,3,5,8,"ATL",0
"14661","J.Meyers","00-0034960","D.Ridder","00-0038122",1,8,3,11,"ATL",0
"14662","J.Meyers","00-0034960","D.Ridder","00-0038122",1,8,0,8,"ATL",0
"14663",NA,NA,"D.Ridder","00-0038122",0,NA,NA,-2,"ATL",0
"14664","J.Meyers","00-0034960","D.Ridder","00-0038122",1,6,1,7,"ATL",0
"14665","T.Marshall","00-0036955","D.Ridder","00-0038122",1,7,0,7,"ATL",0
"14666",NA,NA,"D.Ridder","00-0038122",0,9,NA,0,"ATL",0
"14667","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,15,9,24,"ATL",0
"14668","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,-1,6,5,"ATL",0
"14669","R.McCloud","00-0034407","K.Cousins","00-0029604",0,4,NA,0,"LV",0
"14670","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,2,5,7,"ATL",0
"14671","T.Tucker","00-0038563","D.Ridder","00-0038122",1,10,0,10,"ATL",0
"14672","J.Meyers","00-0034960","D.Ridder","00-0038122",1,7,4,11,"ATL",0
"14673","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,2,4,6,"ATL",0
"14674","J.Meyers","00-0034960","D.Ridder","00-0038122",0,10,NA,0,"ATL",0
"14675","A.Abdullah","00-0032104","D.Ridder","00-0038122",1,-4,13,9,"ATL",0
"14676","J.Meyers","00-0034960","D.Ridder","00-0038122",1,21,1,22,"ATL",0
"14677",NA,NA,"D.Ridder","00-0038122",0,35,NA,0,"ATL",0
"14678",NA,NA,"D.Ridder","00-0038122",0,35,NA,0,"ATL",1
"14679","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,6,4,10,"NYG",0
"14680","T.Tracy","00-0039384","T.DeVito","00-0038476",0,5,NA,0,"BAL",0
"14681","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,4,1,5,"NYG",0
"14682",NA,NA,"L.Jackson","00-0034796",0,NA,NA,0,"NYG",0
"14683","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,8,0,8,"NYG",0
"14684","M.Nabers","00-0039337","T.DeVito","00-0038476",1,-3,8,5,"BAL",0
"14685",NA,NA,"T.DeVito","00-0038476",0,17,NA,0,"BAL",0
"14686",NA,NA,"L.Jackson","00-0034796",0,NA,NA,-10,"NYG",0
"14687","M.Andrews","00-0034753","L.Jackson","00-0034796",1,13,0,13,"NYG",0
"14688","M.Nabers","00-0039337","T.DeVito","00-0038476",1,-4,5,1,"BAL",0
"14689","M.Nabers","00-0039337","T.DeVito","00-0038476",0,5,NA,0,"BAL",0
"14690","D.Slayton","00-0035535","T.DeVito","00-0038476",1,8,8,16,"BAL",0
"14691","D.Singletary","00-0035250","T.DeVito","00-0038476",1,-6,9,3,"BAL",0
"14692","W.Robinson","00-0038117","T.DeVito","00-0038476",1,5,0,5,"BAL",0
"14693","M.Andrews","00-0034753","L.Jackson","00-0034796",1,11,0,11,"NYG",0
"14694","I.Likely","00-0037838","L.Jackson","00-0034796",1,7,4,11,"NYG",0
"14695","R.Bateman","00-0036550","L.Jackson","00-0034796",1,39,10,49,"NYG",0
"14696","M.Nabers","00-0039337","T.DeVito","00-0038476",1,14,0,14,"BAL",0
"14697","M.Nabers","00-0039337","T.DeVito","00-0038476",1,3,0,3,"BAL",0
"14698","D.Bellinger","00-0038115","T.DeVito","00-0038476",1,10,3,13,"BAL",0
"14699","M.Nabers","00-0039337","T.DeVito","00-0038476",1,6,0,6,"BAL",0
"14700","W.Robinson","00-0038117","T.DeVito","00-0038476",1,2,0,2,"BAL",0
"14701",NA,NA,"T.DeVito","00-0038476",0,NA,NA,-7,"BAL",0
"14702",NA,NA,"T.DeVito","00-0038476",0,NA,NA,-1,"BAL",0
"14703","J.Hill","00-0034975","L.Jackson","00-0034796",1,-4,18,14,"NYG",0
"14704","Z.Flowers","00-0039064","L.Jackson","00-0034796",0,14,NA,0,"NYG",0
"14705","R.Bateman","00-0036550","L.Jackson","00-0034796",1,2,9,11,"NYG",0
"14706","I.Likely","00-0037838","L.Jackson","00-0034796",1,1,5,6,"NYG",0
"14707","J.Hill","00-0034975","L.Jackson","00-0034796",1,2,1,3,"NYG",0
"14708","J.Hill","00-0034975","L.Jackson","00-0034796",1,-3,4,1,"NYG",0
"14709","R.Bateman","00-0036550","L.Jackson","00-0034796",1,20,0,20,"NYG",0
"14710","D.Bellinger","00-0038115","T.Boyle","00-0034177",1,0,5,5,"BAL",0
"14711","M.Nabers","00-0039337","T.Boyle","00-0034177",1,15,1,16,"BAL",0
"14712","T.Tracy","00-0039384","T.Boyle","00-0034177",1,-4,8,4,"BAL",0
"14713","W.Robinson","00-0038117","T.Boyle","00-0034177",0,19,NA,0,"BAL",0
"14714","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,6,1,7,"NYG",0
"14715","R.Bateman","00-0036550","L.Jackson","00-0034796",0,44,NA,0,"NYG",0
"14716","T.Wallace","00-0036630","L.Jackson","00-0034796",1,6,2,8,"NYG",0
"14717","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,3,5,8,"NYG",0
"14718","D.Walker","00-0039792","L.Jackson","00-0034796",1,21,0,21,"NYG",0
"14719",NA,NA,"T.Boyle","00-0034177",0,0,NA,0,"BAL",0
"14720","T.Tracy","00-0039384","T.Boyle","00-0034177",0,2,NA,0,"BAL",0
"14721","W.Robinson","00-0038117","T.Boyle","00-0034177",1,25,0,25,"BAL",0
"14722","D.Bellinger","00-0038115","T.Boyle","00-0034177",1,9,8,17,"BAL",0
"14723","T.Tracy","00-0039384","T.Boyle","00-0034177",0,2,NA,0,"BAL",0
"14724","M.Nabers","00-0039337","T.Boyle","00-0034177",1,-2,11,9,"BAL",0
"14725","M.Nabers","00-0039337","T.Boyle","00-0034177",0,2,NA,0,"BAL",0
"14726","M.Nabers","00-0039337","T.Boyle","00-0034177",0,2,NA,0,"BAL",0
"14727","W.Robinson","00-0038117","T.Boyle","00-0034177",0,2,NA,0,"BAL",0
"14728",NA,NA,"L.Jackson","00-0034796",0,18,NA,0,"NYG",0
"14729","Z.Flowers","00-0039064","L.Jackson","00-0034796",1,15,0,15,"NYG",0
"14730","N.Agholor","00-0031549","L.Jackson","00-0034796",1,24,2,26,"NYG",0
"14731","R.Bateman","00-0036550","L.Jackson","00-0034796",0,7,NA,0,"NYG",0
"14732","J.Hill","00-0034975","L.Jackson","00-0034796",1,-8,24,16,"NYG",0
"14733","J.Hill","00-0034975","L.Jackson","00-0034796",1,2,25,27,"NYG",0
"14734","W.Robinson","00-0038117","T.Boyle","00-0034177",1,5,1,6,"BAL",0
"14735","M.Nabers","00-0039337","T.Boyle","00-0034177",1,-4,7,3,"BAL",0
"14736","W.Robinson","00-0038117","T.Boyle","00-0034177",0,24,NA,0,"BAL",0
"14737",NA,NA,"T.Boyle","00-0034177",0,-6,NA,0,"BAL",0
"14738","M.Nabers","00-0039337","T.Boyle","00-0034177",1,-4,6,2,"BAL",0
"14739","D.Singletary","00-0035250","T.Boyle","00-0034177",1,-5,10,5,"BAL",0
"14740","W.Robinson","00-0038117","T.Boyle","00-0034177",0,3,NA,0,"BAL",0
"14741","M.Nabers","00-0039337","T.Boyle","00-0034177",1,23,0,23,"BAL",0
"14742",NA,NA,"J.Johnson","00-0026300",0,NA,NA,-5,"NYG",0
"14743","W.Robinson","00-0038117","T.Boyle","00-0034177",0,-4,NA,0,"BAL",0
"14744",NA,NA,"T.Boyle","00-0034177",0,NA,NA,-2,"BAL",0
"14745","D.Singletary","00-0035250","T.Boyle","00-0034177",1,2,6,8,"BAL",0
"14746","M.Nabers","00-0039337","T.Boyle","00-0034177",0,33,NA,0,"BAL",1
"14747",NA,NA,"J.Goff","00-0033106",0,3,NA,0,"BUF",0
"14748","Ja.Williams","00-0037240","J.Goff","00-0033106",0,14,NA,0,"BUF",0
"14749","Ty.Johnson","00-0035537","J.Allen","00-0034857",1,25,8,33,"DET",0
"14750","K.Shakir","00-0037261","J.Allen","00-0034857",0,30,NA,0,"DET",0
"14751","Ty.Johnson","00-0035537","J.Allen","00-0034857",1,22,2,24,"DET",0
"14752","T.Patrick","00-0033375","J.Goff","00-0033106",1,4,6,10,"BUF",0
"14753",NA,NA,"J.Goff","00-0033106",0,NA,NA,-8,"BUF",0
"14754","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,0,5,"BUF",0
"14755",NA,NA,"J.Goff","00-0033106",0,NA,NA,-5,"BUF",0
"14756","J.Cook","00-0037248","J.Allen","00-0034857",1,17,11,28,"DET",0
"14757","K.Shakir","00-0037261","J.Allen","00-0034857",1,3,7,10,"DET",0
"14758","D.Kincaid","00-0038933","J.Allen","00-0034857",1,4,1,5,"DET",0
"14759","J.Gibbs","00-0039139","J.Goff","00-0033106",1,-6,19,13,"BUF",0
"14760","A.St. Brown","00-0036963","J.Goff","00-0033106",1,18,6,24,"BUF",0
"14761","Ja.Williams","00-0037240","J.Goff","00-0033106",0,16,NA,0,"BUF",0
"14762","J.Gibbs","00-0039139","J.Goff","00-0033106",0,-4,NA,0,"BUF",0
"14763","T.Patrick","00-0033375","J.Goff","00-0033106",1,5,7,12,"BUF",0
"14764","D.Knox","00-0035689","J.Allen","00-0034857",1,13,6,19,"DET",0
"14765","D.Kincaid","00-0038933","J.Allen","00-0034857",1,-2,6,4,"DET",0
"14766","D.Kincaid","00-0038933","J.Allen","00-0034857",0,17,NA,0,"DET",0
"14767","Ty.Johnson","00-0035537","J.Allen","00-0034857",1,17,14,31,"DET",0
"14768","Ty.Johnson","00-0035537","J.Allen","00-0034857",1,-7,14,7,"DET",0
"14769","Ja.Williams","00-0037240","J.Goff","00-0033106",1,17,1,18,"BUF",0
"14770","A.St. Brown","00-0036963","J.Goff","00-0033106",1,1,2,3,"BUF",0
"14771","A.St. Brown","00-0036963","J.Goff","00-0033106",1,11,10,21,"BUF",0
"14772","T.Patrick","00-0033375","J.Goff","00-0033106",0,16,NA,0,"BUF",0
"14773","D.Skipper","00-0033863","J.Goff","00-0033106",1,1,8,9,"BUF",0
"14774","K.Coleman","00-0039901","J.Allen","00-0034857",1,50,14,64,"DET",0
"14775","C.Samuel","00-0033282","J.Allen","00-0034857",1,1,0,1,"DET",0
"14776","M.Hollins","00-0033555","J.Allen","00-0034857",0,6,NA,0,"DET",0
"14777","S.LaPorta","00-0039065","J.Goff","00-0033106",1,13,9,22,"BUF",0
"14778","A.St. Brown","00-0036963","J.Goff","00-0033106",1,6,2,8,"BUF",0
"14779","A.St. Brown","00-0036963","J.Goff","00-0033106",1,14,2,16,"BUF",0
"14780","J.Gibbs","00-0039139","J.Goff","00-0033106",0,-4,NA,0,"BUF",0
"14781","A.St. Brown","00-0036963","J.Goff","00-0033106",0,5,NA,0,"BUF",0
"14782","A.St. Brown","00-0036963","J.Goff","00-0033106",0,14,NA,0,"BUF",0
"14783",NA,NA,"J.Allen","00-0034857",0,-6,NA,0,"DET",0
"14784","D.Kincaid","00-0038933","J.Allen","00-0034857",1,5,10,15,"DET",0
"14785","K.Shakir","00-0037261","J.Allen","00-0034857",1,5,1,6,"DET",0
"14786","D.Kincaid","00-0038933","J.Allen","00-0034857",0,24,NA,0,"DET",0
"14787","K.Shakir","00-0037261","J.Allen","00-0034857",1,-1,8,7,"DET",0
"14788","Ty.Johnson","00-0035537","J.Allen","00-0034857",1,17,2,19,"DET",0
"14789",NA,NA,"J.Goff","00-0033106",0,NA,NA,-8,"BUF",0
"14790","R.Davis","00-0039875","J.Allen","00-0034857",1,3,6,9,"DET",0
"14791",NA,NA,"J.Allen","00-0034857",0,-6,NA,0,"DET",0
"14792","M.Hollins","00-0033555","J.Allen","00-0034857",0,12,NA,0,"DET",0
"14793","K.Shakir","00-0037261","J.Allen","00-0034857",1,5,2,7,"DET",0
"14794","D.Montgomery","00-0035685","J.Goff","00-0033106",1,0,14,14,"BUF",0
"14795","D.Montgomery","00-0035685","J.Goff","00-0033106",1,-1,11,10,"BUF",0
"14796","D.Montgomery","00-0035685","J.Goff","00-0033106",1,-5,6,1,"BUF",0
"14797","A.St. Brown","00-0036963","J.Goff","00-0033106",1,18,-6,12,"BUF",0
"14798","C.Samuel","00-0033282","J.Allen","00-0034857",0,-3,NA,0,"DET",0
"14799","K.Shakir","00-0037261","J.Allen","00-0034857",1,-3,6,3,"DET",0
"14800","S.LaPorta","00-0039065","J.Goff","00-0033106",0,27,NA,0,"BUF",0
"14801","J.Gibbs","00-0039139","J.Goff","00-0033106",1,3,8,11,"BUF",0
"14802","T.Patrick","00-0033375","J.Goff","00-0033106",0,26,NA,0,"BUF",0
"14803","T.Patrick","00-0033375","J.Goff","00-0033106",1,3,0,3,"BUF",0
"14804","A.St. Brown","00-0036963","J.Goff","00-0033106",1,21,45,66,"BUF",0
"14805","M.Hollins","00-0033555","J.Allen","00-0034857",1,4,3,7,"DET",0
"14806","D.Kincaid","00-0038933","J.Allen","00-0034857",1,23,6,29,"DET",0
"14807","D.Kincaid","00-0038933","J.Allen","00-0034857",0,13,NA,0,"DET",0
"14808","K.Coleman","00-0039901","J.Allen","00-0034857",0,29,NA,0,"DET",0
"14809","D.Montgomery","00-0035685","J.Goff","00-0033106",1,-4,10,6,"BUF",0
"14810","J.Gibbs","00-0039139","J.Goff","00-0033106",1,4,11,15,"BUF",0
"14811","S.LaPorta","00-0039065","J.Goff","00-0033106",1,21,10,31,"BUF",0
"14812","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,1,6,"BUF",0
"14813","J.Gibbs","00-0039139","J.Goff","00-0033106",1,3,9,12,"BUF",0
"14814","R.Davis","00-0039875","J.Allen","00-0034857",1,4,1,5,"DET",0
"14815","Ja.Williams","00-0037240","J.Goff","00-0033106",1,16,0,16,"BUF",0
"14816","S.LaPorta","00-0039065","J.Goff","00-0033106",1,6,8,14,"BUF",0
"14817","S.LaPorta","00-0039065","J.Goff","00-0033106",1,7,4,11,"BUF",0
"14818","A.Robinson","00-0031428","J.Goff","00-0033106",0,7,NA,0,"BUF",0
"14819","S.LaPorta","00-0039065","J.Goff","00-0033106",1,5,5,10,"BUF",0
"14820","J.Gibbs","00-0039139","J.Goff","00-0033106",1,5,6,11,"BUF",0
"14821","A.St. Brown","00-0036963","J.Goff","00-0033106",0,-4,NA,0,"BUF",0
"14822","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,5,10,"BUF",0
"14823","A.St. Brown","00-0036963","J.Goff","00-0033106",1,4,0,4,"BUF",0
"14824","D.Knox","00-0035689","J.Allen","00-0034857",1,17,6,23,"DET",0
"14825","K.Shakir","00-0037261","J.Allen","00-0034857",1,-3,9,6,"DET",0
"14826","D.Knox","00-0035689","J.Allen","00-0034857",0,-4,NA,0,"DET",0
"14827","T.Patrick","00-0033375","J.Goff","00-0033106",0,21,NA,0,"BUF",0
"14828","T.Patrick","00-0033375","J.Goff","00-0033106",1,5,0,5,"BUF",0
"14829",NA,NA,"J.Goff","00-0033106",0,-3,NA,0,"BUF",0
"14830","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,1,6,"BUF",0
"14831","S.LaPorta","00-0039065","J.Goff","00-0033106",0,15,NA,0,"BUF",0
"14832","S.LaPorta","00-0039065","J.Goff","00-0033106",1,10,1,11,"BUF",0
"14833","S.LaPorta","00-0039065","J.Goff","00-0033106",1,4,8,12,"BUF",0
"14834",NA,NA,"J.Goff","00-0033106",0,-2,NA,0,"BUF",0
"14835","S.LaPorta","00-0039065","J.Goff","00-0033106",0,7,NA,0,"BUF",0
"14836","A.St. Brown","00-0036963","J.Goff","00-0033106",1,3,-1,23,"BUF",0
"14837","A.St. Brown","00-0036963","J.Goff","00-0033106",1,5,5,10,"BUF",0
"14838","A.St. Brown","00-0036963","J.Goff","00-0033106",0,3,NA,0,"BUF",0
"14839","T.Patrick","00-0033375","J.Goff","00-0033106",0,3,NA,0,"BUF",0
"14840","Ja.Williams","00-0037240","J.Goff","00-0033106",1,3,0,3,"BUF",0
"14841","K.Allen","00-0030279","C.Williams","00-0039918",1,3,1,4,"MIN",0
"14842","J.Addison","00-0038994","S.Darnold","00-0034869",0,16,NA,0,"CHI",0
"14843",NA,NA,"S.Darnold","00-0034869",0,24,NA,0,"CHI",0
"14844","D.Swift","00-0036275","C.Williams","00-0039918",1,0,10,10,"MIN",0
"14845","R.Odunze","00-0039919","C.Williams","00-0039918",1,0,10,10,"MIN",0
"14846",NA,NA,"C.Williams","00-0039918",0,20,NA,0,"MIN",0
"14847",NA,NA,"C.Williams","00-0039918",0,NA,NA,-16,"MIN",0
"14848","J.Addison","00-0038994","S.Darnold","00-0034869",1,6,3,9,"CHI",0
"14849","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,7,0,7,"CHI",0
"14850","R.Odunze","00-0039919","C.Williams","00-0039918",0,8,NA,0,"MIN",0
"14851","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,39,NA,0,"CHI",0
"14852","A.Jones","00-0033293","S.Darnold","00-0034869",1,3,14,17,"CHI",0
"14853","J.Addison","00-0038994","S.Darnold","00-0034869",1,6,2,8,"CHI",0
"14854","J.Nailor","00-0037291","S.Darnold","00-0034869",1,-1,6,5,"CHI",0
"14855","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,17,NA,0,"CHI",0
"14856","B.Powell","00-0034646","S.Darnold","00-0034869",1,11,1,12,"CHI",0
"14857","J.Addison","00-0038994","S.Darnold","00-0034869",1,16,0,16,"CHI",0
"14858","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,24,NA,0,"CHI",0
"14859","J.Addison","00-0038994","S.Darnold","00-0034869",1,5,3,8,"CHI",0
"14860","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,7,NA,0,"CHI",1
"14861","K.Allen","00-0030279","C.Williams","00-0039918",1,-8,13,5,"MIN",0
"14862","C.Kmet","00-0036290","C.Williams","00-0039918",1,0,14,14,"MIN",0
"14863","D.Moore","00-0034827","C.Williams","00-0039918",1,-2,4,2,"MIN",0
"14864","D.Moore","00-0034827","C.Williams","00-0039918",1,0,14,14,"MIN",0
"14865","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,4,4,8,"CHI",0
"14866","T.Hockenson","00-0035229","S.Darnold","00-0034869",1,6,2,8,"CHI",0
"14867","J.Addison","00-0038994","S.Darnold","00-0034869",1,6,1,7,"CHI",0
"14868","T.Hockenson","00-0035229","S.Darnold","00-0034869",1,11,0,11,"CHI",0
"14869","J.Addison","00-0038994","S.Darnold","00-0034869",1,10,0,10,"CHI",0
"14870",NA,NA,"S.Darnold","00-0034869",0,NA,NA,-8,"CHI",0
"14871","A.Jones","00-0033293","S.Darnold","00-0034869",1,-6,9,3,"CHI",0
"14872","T.Hockenson","00-0035229","S.Darnold","00-0034869",1,4,12,16,"CHI",0
"14873","A.Jones","00-0033293","S.Darnold","00-0034869",0,-1,NA,0,"CHI",0
"14874","T.Hockenson","00-0035229","S.Darnold","00-0034869",0,5,NA,0,"CHI",0
"14875",NA,NA,"S.Darnold","00-0034869",0,13,NA,0,"CHI",0
"14876","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,5,0,5,"CHI",0
"14877","T.Hockenson","00-0035229","S.Darnold","00-0034869",0,19,NA,0,"CHI",0
"14878","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,6,NA,0,"CHI",0
"14879","D.Moore","00-0034827","C.Williams","00-0039918",1,0,6,6,"MIN",0
"14880","K.Allen","00-0030279","C.Williams","00-0039918",1,21,5,26,"MIN",0
"14881","K.Allen","00-0030279","C.Williams","00-0039918",0,4,NA,0,"MIN",0
"14882","D.Moore","00-0034827","C.Williams","00-0039918",1,0,2,2,"MIN",0
"14883","K.Allen","00-0030279","C.Williams","00-0039918",0,8,NA,0,"MIN",0
"14884","J.Mundt","00-0033246","S.Darnold","00-0034869",0,-5,NA,0,"CHI",0
"14885","J.Jefferson","00-0036322","S.Darnold","00-0034869",1,-2,9,7,"CHI",0
"14886","J.Jefferson","00-0036322","S.Darnold","00-0034869",0,20,NA,0,"CHI",0
"14887","R.Odunze","00-0039919","C.Williams","00-0039918",1,12,17,29,"MIN",0
"14888","K.Allen","00-0030279","C.Williams","00-0039918",0,28,NA,0,"MIN",0
"14889","R.Odunze","00-0039919","C.Williams","00-0039918",0,11,NA,0,"MIN",0
"14890","R.Odunze","00-0039919","C.Williams","00-0039918",0,6,NA,0,"MIN",0
"14891","T.Hockenson","00-0035229","S.Darnold","00-0034869",1,6,7,13,"CHI",0
