"","rusher_player_name","pos_team","yards_gained"
"5383","A.Ingold","MIA",0
"5384","T.Goodson","IND",-1
"5385","A.Richardson","IND",1
"5386","A.Richardson","IND",8
"5387","T.Goodson","IND",1
"5388","A.Richardson","IND",-3
"5389","T.Sermon","IND",4
"5390","T.Boyle","MIA",4
"5391","D.Maye","NE",2
"5392","R.Stevenson","NE",3
"5393","R.Stevenson","NE",11
"5394","T.Bigsby","JAX",0
"5395","T.Bigsby","JAX",4
"5396","R.Stevenson","NE",1
"5397","D.Maye","NE",15
"5398","A.Gibson","NE",0
"5399","A.Gibson","NE",1
"5400","A.Gibson","NE",3
"5401","R.Stevenson","NE",0
"5402","B.Thomas","JAX",1
"5403","D.Johnson","JAX",10
"5404","T.Bigsby","JAX",13
"5405","T.Bigsby","JAX",1
"5406","R.Stevenson","NE",-1
"5407","T.Bigsby","JAX",3
"5408","T.Bigsby","JAX",10
"5409","T.Bigsby","JAX",7
"5410","T.Bigsby","JAX",1
"5411","R.Stevenson","NE",1
"5412","J.Hasty","NE",-4
"5413","D.Johnson","JAX",-1
"5414","T.Bigsby","JAX",8
"5415","T.Bigsby","JAX",4
"5416","T.Bigsby","JAX",3
"5417","D.Johnson","JAX",9
"5418","D.Johnson","JAX",4
"5419","R.Stevenson","NE",3
"5420","T.Bigsby","JAX",1
"5421","D.Johnson","JAX",-1
"5422","B.Thomas","JAX",1
"5423","T.Lawrence","JAX",11
"5424","T.Bigsby","JAX",12
"5425","T.Bigsby","JAX",12
"5426","T.Bigsby","JAX",5
"5427","D.Johnson","JAX",3
"5428","T.Bigsby","JAX",5
"5429","T.Bigsby","JAX",6
"5430","T.Bigsby","JAX",2
"5431","T.Bigsby","JAX",1
"5432","T.Bigsby","JAX",0
"5433","J.Hasty","NE",2
"5434","T.Bigsby","JAX",4
"5435","T.Bigsby","JAX",5
"5436","T.Lawrence","JAX",2
"5437","D.Johnson","JAX",9
"5438","D.Johnson","JAX",3
"5439","D.Johnson","JAX",2
"5440","T.Bigsby","JAX",1
"5441","D.Maye","NE",1
"5442","T.Bigsby","JAX",4
"5443","T.Bigsby","JAX",2
"5444","T.Bigsby","JAX",4
"5445","N.Harris","PIT",4
"5446","N.Harris","PIT",18
"5447","R.Wilson","PIT",1
"5448","J.Warren","PIT",4
"5449","B.Hall","NYJ",2
"5450","J.Warren","PIT",5
"5451","B.Hall","NYJ",-1
"5452","B.Hall","NYJ",-3
"5453","B.Hall","NYJ",13
"5454","N.Harris","PIT",-2
"5455","B.Hall","NYJ",-1
"5456","N.Harris","PIT",2
"5457","N.Harris","PIT",1
"5458","N.Harris","PIT",2
"5459","J.Warren","PIT",3
"5460","N.Harris","PIT",5
"5461","N.Harris","PIT",-5
"5462","B.Allen","NYJ",1
"5463","B.Hall","NYJ",2
"5464","B.Hall","NYJ",3
"5465","B.Hall","NYJ",6
"5466","J.Warren","PIT",3
"5467","B.Hall","NYJ",0
"5468","N.Harris","PIT",3
"5469","N.Harris","PIT",4
"5470","J.Warren","PIT",10
"5471","J.Warren","PIT",0
"5472","R.Wilson","PIT",1
"5473","B.Hall","NYJ",5
"5474","B.Hall","NYJ",13
"5475","B.Allen","NYJ",3
"5476","N.Harris","PIT",0
"5477","J.Warren","PIT",5
"5478","N.Harris","PIT",34
"5479","N.Harris","PIT",4
"5480","N.Harris","PIT",7
"5481","N.Harris","PIT",1
"5482","B.Hall","NYJ",-1
"5483","N.Harris","PIT",0
"5484","N.Harris","PIT",4
"5485","N.Harris","PIT",2
"5486","J.Warren","PIT",5
"5487","J.Warren","PIT",-1
"5488","J.Warren","PIT",7
"5489","J.Warren","PIT",3
"5490","R.Wilson","PIT",1
"5491","N.Harris","PIT",3
"5492","N.Harris","PIT",5
"5493","J.Warren","PIT",0
"5494","N.Harris","PIT",10
"5495","I.Davis","NYJ",12
"5496","S.Barkley","PHI",1
"5497","T.Tracy","NYG",-1
"5498","S.Barkley","PHI",5
"5499","T.Tracy","NYG",4
"5500","D.Jones","NYG",3
"5501","S.Barkley","PHI",3
"5502","S.Barkley","PHI",8
"5503","S.Barkley","PHI",3
"5504","K.Gainwell","PHI",3
"5505","S.Barkley","PHI",-3
"5506","D.Singletary","NYG",1
"5507","D.Jones","NYG",2
"5508","S.Barkley","PHI",0
"5509","S.Barkley","PHI",55
"5510","K.Gainwell","PHI",12
"5511","K.Gainwell","PHI",4
"5512","S.Barkley","PHI",3
"5513","K.Gainwell","PHI",-1
"5514","K.Gainwell","PHI",2
"5515","J.Hurts","PHI",1
"5516","D.Jones","NYG",3
"5517","D.Jones","NYG",9
"5518","D.Jones","NYG",3
"5519","S.Barkley","PHI",3
"5520","D.Singletary","NYG",4
"5521","D.Singletary","NYG",3
"5522","S.Barkley","PHI",6
"5523","S.Barkley","PHI",5
"5524","S.Barkley","PHI",38
"5525","S.Barkley","PHI",6
"5526","S.Barkley","PHI",2
"5527","J.Hurts","PHI",4
"5528","S.Barkley","PHI",0
"5529","J.Hurts","PHI",1
"5530","T.Tracy","NYG",8
"5531","T.Tracy","NYG",6
"5532","T.Tracy","NYG",3
"5533","T.Tracy","NYG",3
"5534","D.Singletary","NYG",10
"5535","S.Barkley","PHI",41
"5536","K.Gainwell","PHI",14
"5537","K.Gainwell","PHI",2
"5538","K.Gainwell","PHI",1
"5539","J.Hurts","PHI",16
"5540","K.Gainwell","PHI",13
"5541","K.Gainwell","PHI",3
"5542","K.Gainwell","PHI",1
"5543","J.Hurts","PHI",0
"5544","J.Hurts","PHI",1
"5545","K.Gainwell","PHI",2
"5546","K.Gainwell","PHI",0
"5547","D.Lock","NYG",13
"5548","W.Shipley","PHI",2
"5549","W.Shipley","PHI",0
"5550","W.Shipley","PHI",5
"5551","D.Singletary","NYG",0
"5552","W.Shipley","PHI",1
"5553","W.Shipley","PHI",2
"5554","W.Shipley","PHI",2
"5555","W.Shipley","PHI",0
"5556","W.Shipley","PHI",3
"5557","E.Gray","NYG",2
"5558","K.Walker","SEA",8
"5559","K.Walker","SEA",5
"5560","K.Walker","SEA",0
"5561","K.Walker","SEA",5
"5562","K.Walker","SEA",7
"5563","Z.Charbonnet","SEA",-1
"5564","G.Smith","SEA",2
"5565","G.Smith","SEA",0
"5566","B.Robinson","ATL",9
"5567","B.Robinson","ATL",5
"5568","B.Robinson","ATL",4
"5569","T.Allgeier","ATL",0
"5570","T.Allgeier","ATL",10
"5571","Z.Charbonnet","SEA",1
"5572","Z.Charbonnet","SEA",2
"5573","K.Walker","SEA",20
"5574","B.Robinson","ATL",26
"5575","B.Robinson","ATL",5
"5576","B.Robinson","ATL",7
"5577","B.Robinson","ATL",5
"5578","T.Allgeier","ATL",3
"5579","B.Robinson","ATL",5
"5580","B.Robinson","ATL",2
"5581","B.Robinson","ATL",5
"5582","G.Smith","SEA",5
"5583","T.Allgeier","ATL",24
"5584","B.Robinson","ATL",7
"5585","B.Robinson","ATL",0
"5586","B.Robinson","ATL",7
"5587","T.Allgeier","ATL",-1
"5588","B.Robinson","ATL",9
"5589","B.Robinson","ATL",-2
"5590","B.Robinson","ATL",-1
"5591","B.Robinson","ATL",1
"5592","K.Walker","SEA",2
"5593","K.Walker","SEA",3
"5594","G.Smith","SEA",8
"5595","Z.Charbonnet","SEA",7
"5596","K.Walker","SEA",5
"5597","Z.Charbonnet","SEA",2
"5598","K.Walker","SEA",3
"5599","B.Robinson","ATL",1
"5600","B.Robinson","ATL",1
"5601","B.Robinson","ATL",1
"5602","K.Walker","SEA",2
"5603","K.Walker","SEA",4
"5604","K.Walker","SEA",2
"5605","K.Walker","SEA",3
"5606","Z.Charbonnet","SEA",1
"5607","Z.Charbonnet","SEA",2
"5608","K.McIntosh","SEA",5
"5609","B.Robinson","ATL",6
"5610","J.McClellan","ATL",2
"5611","J.McClellan","ATL",3
"5612","J.McClellan","ATL",6
"5613","J.McClellan","ATL",3
"5614","J.McClellan","ATL",3
"5615","J.Cook","BUF",5
"5616","J.Cook","BUF",4
"5617","T.Pollard","TEN",2
"5618","T.Pollard","TEN",0
"5619","T.Pollard","TEN",14
"5620","T.Pollard","TEN",4
"5621","J.Cook","BUF",5
"5622","J.Cook","BUF",-1
"5623","T.Pollard","TEN",14
"5624","T.Pollard","TEN",5
"5625","T.Pollard","TEN",2
"5626","J.Chestnut","TEN",8
"5627","J.Chestnut","TEN",-1
"5628","J.Cook","BUF",11
"5629","T.Pollard","TEN",7
"5630","M.Rudolph","TEN",0
"5631","R.Davis","BUF",0
"5632","T.Pollard","TEN",2
"5633","T.Pollard","TEN",2
"5634","T.Pollard","TEN",12
"5635","J.Cook","BUF",2
"5636","J.Allen","BUF",7
"5637","T.Pollard","TEN",1
"5638","M.Rudolph","TEN",8
"5639","T.Pollard","TEN",-1
"5640","T.Pollard","TEN",-3
"5641","J.Cook","BUF",2
"5642","J.Allen","BUF",-4
"5643","T.Pollard","TEN",-3
"5644","T.Pollard","TEN",3
"5645","R.Davis","BUF",22
"5646","R.Davis","BUF",0
"5647","R.Davis","BUF",3
"5648","J.Cook","BUF",6
"5649","J.Cook","BUF",-4
"5650","J.Allen","BUF",-2
"5651","J.Cook","BUF",1
"5652","M.Rudolph","TEN",2
"5653","J.Cook","BUF",2
"5654","J.Cook","BUF",-1
"5655","R.Davis","BUF",16
"5656","M.Rudolph","TEN",0
"5657","M.Rudolph","TEN",3
"5658","J.Chestnut","TEN",8
"5659","D.Achane","MIA",11
"5660","D.Achane","MIA",9
"5661","R.Mostert","MIA",1
"5662","J.Conner","ARI",4
"5663","D.Achane","MIA",4
"5664","J.Wright","MIA",6
"5665","T.Tagovailoa","MIA",0
"5666","R.Mostert","MIA",1
"5667","J.Wright","MIA",12
"5668","J.Conner","ARI",2
"5669","T.Benson","ARI",10
"5670","J.Conner","ARI",0
"5671","J.Conner","ARI",0
"5672","D.Achane","MIA",7
"5673","D.Achane","MIA",2
"5674","J.Conner","ARI",-3
"5675","K.Murray","ARI",6
"5676","J.Conner","ARI",7
"5677","J.Conner","ARI",2
"5678","J.Conner","ARI",2
"5679","K.Murray","ARI",3
"5680","R.Mostert","MIA",1
"5681","D.Achane","MIA",6
"5682","R.Mostert","MIA",-1
"5683","J.Conner","ARI",-10
"5684","D.Achane","MIA",47
"5685","T.Tagovailoa","MIA",13
"5686","R.Mostert","MIA",-3
"5687","J.Conner","ARI",2
"5688","T.Tagovailoa","MIA",0
"5689","J.Conner","ARI",13
"5690","K.Murray","ARI",4
"5691","J.Conner","ARI",3
"5692","J.Conner","ARI",0
"5693","D.Achane","MIA",4
"5694","R.Mostert","MIA",13
"5695","R.Mostert","MIA",1
"5696","R.Mostert","MIA",6
"5697","J.Conner","ARI",2
"5698","D.Achane","MIA",9
"5699","A.Ingold","MIA",3
"5700","D.Achane","MIA",-2
"5701","R.Mostert","MIA",0
"5702","J.Conner","ARI",2
"5703","J.Conner","ARI",17
"5704","J.Conner","ARI",5
"5705","J.Conner","ARI",1
"5706","K.Murray","ARI",7
"5707","J.Conner","ARI",3
"5708","J.Conner","ARI",1
"5709","J.Conner","ARI",0
"5710","R.White","TB",8
"5711","R.White","TB",5
"5712","B.Robinson","ATL",1
"5713","B.Irving","TB",2
"5714","R.White","TB",5
"5715","B.Mayfield","TB",2
"5716","B.Irving","TB",15
"5717","B.Irving","TB",2
"5718","R.White","TB",5
"5719","B.Irving","TB",8
"5720","B.Irving","TB",8
"5721","R.White","TB",2
"5722","T.Allgeier","ATL",2
"5723","S.Tucker","TB",0
"5724","S.Tucker","TB",3
"5725","B.Irving","TB",5
"5726","B.Irving","TB",1
"5727","B.Robinson","ATL",7
"5728","B.Robinson","ATL",2
"5729","B.Robinson","ATL",2
"5730","T.Allgeier","ATL",4
"5731","B.Robinson","ATL",8
"5732","R.White","TB",4
"5733","B.Robinson","ATL",3
"5734","B.Robinson","ATL",13
"5735","B.Irving","TB",1
"5736","T.Allgeier","ATL",5
"5737","T.Allgeier","ATL",6
"5738","T.Allgeier","ATL",3
"5739","T.Allgeier","ATL",6
"5740","T.Allgeier","ATL",9
"5741","B.Irving","TB",2
"5742","T.Thomas","TB",-2
"5743","B.Robinson","ATL",5
"5744","R.McCloud","ATL",17
"5745","T.Allgeier","ATL",1
"5746","J.McMillan","TB",17
"5747","T.Allgeier","ATL",-1
"5748","K.Cousins","ATL",0
"5749","B.Mayfield","TB",10
"5750","B.Robinson","ATL",7
"5751","B.Robinson","ATL",2
"5752","B.Robinson","ATL",6
"5753","B.Robinson","ATL",3
"5754","K.Cousins","ATL",13
"5755","T.Allgeier","ATL",0
"5756","K.Cousins","ATL",3
"5757","T.Allgeier","ATL",0
"5758","T.Allgeier","ATL",-2
"5759","B.Robinson","ATL",4
"5760","J.Hill","BAL",5
"5761","D.Henry","BAL",9
"5762","D.Henry","BAL",1
"5763","D.Henry","BAL",-2
"5764","N.Chubb","CLE",3
"5765","N.Chubb","CLE",6
"5766","N.Chubb","CLE",6
"5767","N.Chubb","CLE",-1
"5768","N.Chubb","CLE",4
"5769","D.Henry","BAL",0
"5770","L.Jackson","BAL",12
"5771","D.Henry","BAL",39
"5772","J.Hill","BAL",0
"5773","N.Chubb","CLE",15
"5774","L.Jackson","BAL",1
"5775","N.Chubb","CLE",8
"5776","D.Foreman","CLE",8
"5777","D.Foreman","CLE",7
"5778","N.Chubb","CLE",-1
"5779","N.Chubb","CLE",-1
"5780","N.Chubb","CLE",0
"5781","N.Chubb","CLE",-1
"5782","D.Foreman","CLE",4
"5783","J.Winston","CLE",1
"5784","L.Jackson","BAL",7
"5785","D.Henry","BAL",-2
"5786","D.Henry","BAL",5
"5787","N.Chubb","CLE",8
"5788","N.Chubb","CLE",7
"5789","D.Foreman","CLE",5
"5790","D.Henry","BAL",10
"5791","D.Henry","BAL",4
"5792","D.Henry","BAL",7
"5793","N.Chubb","CLE",0
"5794","L.Jackson","BAL",2
"5795","L.Jackson","BAL",5
"5796","L.Jackson","BAL",-9
"5797","D.Foreman","CLE",2
"5798","J.Winston","CLE",1
"5799","N.Chubb","CLE",0
"5800","N.Chubb","CLE",-1
"5801","L.Jackson","BAL",22
"5802","L.Jackson","BAL",6
"5803","D.Henry","BAL",2
"5804","J.Cook","BUF",8
"5805","J.Cook","BUF",0
"5806","J.Allen","BUF",3
"5807","J.Cook","BUF",5
"5808","J.Cook","BUF",11
"5809","J.Allen","BUF",3
"5810","K.Walker","SEA",-2
"5811","K.Walker","SEA",4
"5812","J.Cook","BUF",7
"5813","K.Walker","SEA",1
"5814","K.Walker","SEA",-1
"5815","G.Smith","SEA",0
"5816","J.Cook","BUF",3
"5817","K.Walker","SEA",3
"5818","Z.Charbonnet","SEA",3
"5819","K.Walker","SEA",0
"5820","G.Smith","SEA",-6
"5821","J.Cook","BUF",18
"5822","J.Cook","BUF",4
"5823","J.Allen","BUF",9
"5824","J.Allen","BUF",3
"5825","J.Cook","BUF",2
"5826","R.Davis","BUF",5
"5827","J.Allen","BUF",2
"5828","K.Walker","SEA",1
"5829","K.Walker","SEA",1
"5830","J.Cook","BUF",4
"5831","J.Cook","BUF",6
"5832","K.Shakir","BUF",2
"5833","J.Allen","BUF",3
"5834","J.Cook","BUF",13
"5835","J.Cook","BUF",2
"5836","K.Walker","SEA",5
"5837","G.Smith","SEA",10
"5838","J.Cook","BUF",8
"5839","J.Cook","BUF",1
"5840","J.Allen","BUF",2
"5841","J.Cook","BUF",12
"5842","J.Cook","BUF",7
"5843","Z.Charbonnet","SEA",0
"5844","Z.Charbonnet","SEA",1
"5845","R.Davis","BUF",4
"5846","G.Smith","SEA",13
"5847","R.Davis","BUF",1
"5848","R.Davis","BUF",8
"5849","R.Davis","BUF",0
"5850","R.Davis","BUF",11
"5851","J.Williams","DEN",3
"5852","J.McLaughlin","DEN",7
"5853","C.Hubbard","CAR",8
"5854","X.Legette","CAR",0
"5855","C.Hubbard","CAR",7
"5856","M.Sanders","CAR",7
"5857","C.Hubbard","CAR",-2
"5858","J.Williams","DEN",5
"5859","J.Williams","DEN",4
"5860","J.McLaughlin","DEN",5
"5861","C.Hubbard","CAR",2
"5862","C.Hubbard","CAR",2
"5863","J.Williams","DEN",-1
"5864","C.Hubbard","CAR",2
"5865","J.Williams","DEN",2
"5866","J.Williams","DEN",5
"5867","C.Hubbard","CAR",2
"5868","C.Hubbard","CAR",6
"5869","J.McLaughlin","DEN",10
"5870","B.Nix","DEN",3
"5871","J.Williams","DEN",0
"5872","B.Nix","DEN",1
"5873","B.Young","CAR",4
"5874","C.Hubbard","CAR",2
"5875","J.Williams","DEN",9
"5876","J.Williams","DEN",0
"5877","B.Nix","DEN",2
"5878","C.Hubbard","CAR",3
"5879","J.Williams","DEN",5
"5880","J.McLaughlin","DEN",4
"5881","J.McLaughlin","DEN",5
"5882","C.Hubbard","CAR",6
"5883","B.Young","CAR",4
"5884","C.Hubbard","CAR",3
"5885","C.Hubbard","CAR",-2
"5886","J.McLaughlin","DEN",4
"5887","J.Williams","DEN",-2
"5888","C.Hubbard","CAR",15
"5889","B.Young","CAR",-2
"5890","J.Williams","DEN",4
"5891","J.Williams","DEN",4
"5892","T.Franklin","DEN",3
"5893","J.Williams","DEN",0
"5894","J.McLaughlin","DEN",9
"5895","J.McLaughlin","DEN",3
"5896","J.Williams","DEN",2
"5897","J.Williams","DEN",2
"5898","J.Williams","DEN",2
"5899","A.Estime","DEN",4
"5900","C.Hubbard","CAR",2
"5901","D.Swift","CHI",1
"5902","B.Robinson","WAS",2
"5903","J.Daniels","WAS",9
"5904","B.Robinson","WAS",6
"5905","B.Robinson","WAS",19
"5906","B.Robinson","WAS",9
"5907","B.Robinson","WAS",-1
"5908","C.Williams","CHI",13
"5909","D.Swift","CHI",5
"5910","B.Robinson","WAS",2
"5911","J.Daniels","WAS",9
"5912","B.Robinson","WAS",7
"5913","B.Robinson","WAS",4
"5914","B.Robinson","WAS",0
"5915","D.Swift","CHI",5
"5916","D.Swift","CHI",3
"5917","C.Williams","CHI",1
"5918","J.McNichols","WAS",-1
"5919","D.Swift","CHI",6
"5920","D.Swift","CHI",5
"5921","C.Williams","CHI",13
"5922","D.Swift","CHI",1
"5923","J.Daniels","WAS",13
"5924","B.Robinson","WAS",2
"5925","A.Ekeler","WAS",4
"5926","D.Swift","CHI",2
"5927","C.Williams","CHI",3
"5928","D.Moore","CHI",9
"5929","D.Swift","CHI",5
"5930","R.Odunze","CHI",8
"5931","C.Williams","CHI",5
"5932","D.Swift","CHI",-2
"5933","A.Ekeler","WAS",29
"5934","B.Robinson","WAS",7
"5935","J.Daniels","WAS",4
"5936","A.Ekeler","WAS",5
"5937","J.Daniels","WAS",-5
"5938","D.Swift","CHI",3
"5939","B.Robinson","WAS",-4
"5940","J.Daniels","WAS",13
"5941","A.Ekeler","WAS",3
"5942","C.Williams","CHI",7
"5943","R.Odunze","CHI",5
"5944","D.Swift","CHI",8
"5945","B.Robinson","WAS",5
"5946","B.Robinson","WAS",2
"5947","D.Swift","CHI",56
"5948","A.Ekeler","WAS",4
"5949","A.Ekeler","WAS",5
"5950","A.Ekeler","WAS",2
"5951","J.Daniels","WAS",5
"5952","D.Swift","CHI",7
"5953","D.Swift","CHI",22
"5954","D.Moore","CHI",-2
"5955","D.Swift","CHI",0
"5956","C.Williams","CHI",0
"5957","B.Robinson","WAS",1
"5958","B.Robinson","WAS",4
"5959","J.Daniels","WAS",4
"5960","D.Swift","CHI",0
"5961","R.Johnson","CHI",5
"5962","D.Swift","CHI",2
"5963","C.Williams","CHI",3
"5964","C.Williams","CHI",2
"5965","R.Johnson","CHI",1
"5966","E.Elliott","DAL",7
"5967","E.Elliott","DAL",0
"5968","H.Luepke","DAL",0
"5969","D.Samuel","SF",1
"5970","J.Mason","SF",4
"5971","J.Mason","SF",4
"5972","D.Cook","DAL",1
"5973","J.Mason","SF",6
"5974","I.Guerendo","SF",4
"5975","E.Elliott","DAL",5
"5976","K.Turpin","DAL",11
"5977","D.Cook","DAL",4
"5978","D.Cook","DAL",2
"5979","E.Elliott","DAL",11
"5980","E.Elliott","DAL",5
"5981","E.Elliott","DAL",1
"5982","J.Mason","SF",2
"5983","J.Mason","SF",1
"5984","J.Mason","SF",1
"5985","D.Cook","DAL",0
"5986","I.Guerendo","SF",19
"5987","I.Guerendo","SF",15
"5988","B.Purdy","SF",13
"5989","I.Guerendo","SF",0
"5990","B.Purdy","SF",9
"5991","B.Purdy","SF",4
"5992","I.Guerendo","SF",4
"5993","D.Samuel","SF",4
"5994","B.Purdy","SF",6
"5995","D.Samuel","SF",4
"5996","K.Juszczyk","SF",1
"5997","E.Elliott","DAL",6
"5998","I.Guerendo","SF",4
"5999","B.Purdy","SF",16
"6000","I.Guerendo","SF",3
"6001","I.Guerendo","SF",1
"6002","D.Samuel","SF",6
"6003","B.Purdy","SF",2
"6004","D.Cook","DAL",4
"6005","D.Cook","DAL",1
"6006","I.Guerendo","SF",9
"6007","I.Guerendo","SF",0
"6008","E.Elliott","DAL",1
"6009","E.Elliott","DAL",-2
"6010","I.Guerendo","SF",4
"6011","R.Pearsall","SF",39
"6012","P.Taylor","SF",4
"6013","P.Taylor","SF",5
"6014","E.Elliott","DAL",0
"6015","B.Purdy","SF",7
"6016","I.Guerendo","SF",4
"6017","I.Guerendo","SF",4
"6018","I.Guerendo","SF",14
"6019","J.Jacobs","GB",7
"6020","J.Reed","GB",0
"6021","J.Jacobs","GB",4
"6022","T.Lawrence","JAX",2
"6023","J.Jacobs","GB",3
"6024","J.Jacobs","GB",2
"6025","T.Bigsby","JAX",0
"6026","J.Jacobs","GB",7
"6027","C.Brooks","GB",5
"6028","Em.Wilson","GB",4
"6029","J.Jacobs","GB",-2
"6030","J.Jacobs","GB",-1
"6031","T.Bigsby","JAX",1
"6032","J.Jacobs","GB",5
"6033","C.Brooks","GB",-1
"6034","J.Jacobs","GB",3
"6035","T.Bigsby","JAX",1
"6036","T.Bigsby","JAX",7
"6037","T.Bigsby","JAX",-1
"6038","J.Jacobs","GB",4
"6039","Em.Wilson","GB",0
"6040","D.Johnson","JAX",3
"6041","T.Bigsby","JAX",14
"6042","T.Bigsby","JAX",1
"6043","T.Lawrence","JAX",6
"6044","C.Brooks","GB",4
"6045","J.Jacobs","GB",4
"6046","T.Bigsby","JAX",4
"6047","T.Bigsby","JAX",4
"6048","J.Jacobs","GB",3
"6049","M.Willis","GB",5
"6050","T.Bigsby","JAX",16
"6051","T.Bigsby","JAX",6
"6052","T.Bigsby","JAX",0
"6053","T.Lawrence","JAX",2
"6054","T.Bigsby","JAX",1
"6055","T.Bigsby","JAX",5
"6056","J.Jacobs","GB",5
"6057","J.Jacobs","GB",4
"6058","J.Jacobs","GB",2
"6059","J.Jacobs","GB",5
"6060","Em.Wilson","GB",1
"6061","M.Willis","GB",20
"6062","J.Jacobs","GB",38
"6063","T.Bigsby","JAX",3
"6064","J.Jacobs","GB",2
"6065","T.Bigsby","JAX",-1
"6066","J.Jacobs","GB",11
"6067","J.Jacobs","GB",8
"6068","J.Jacobs","GB",3
"6069","Em.Wilson","GB",0
"6070","T.Bigsby","JAX",3
"6071","T.Bigsby","JAX",14
"6072","T.Lawrence","JAX",0
"6073","J.Jacobs","GB",1
"6074","J.Jacobs","GB",2
"6075","J.Jacobs","GB",4
"6076","J.Jacobs","GB",3
"6077","C.Brooks","GB",8
"6078","D.Ogunbowale","HOU",4
"6079","J.Mixon","HOU",7
"6080","J.Mixon","HOU",4
"6081","D.Pierce","HOU",4
"6082","J.Taylor","IND",18
"6083","A.Richardson","IND",11
"6084","J.Taylor","IND",-3
"6085","J.Mixon","HOU",-1
"6086","J.Taylor","IND",3
"6087","J.Taylor","IND",8
"6088","J.Taylor","IND",1
"6089","J.Mixon","HOU",2
"6090","S.Diggs","HOU",-4
"6091","J.Mixon","HOU",0
"6092","J.Mixon","HOU",14
"6093","J.Taylor","IND",0
"6094","J.Mixon","HOU",3
"6095","J.Mixon","HOU",-1
"6096","J.Taylor","IND",2
"6097","J.Mixon","HOU",4
"6098","J.Mixon","HOU",2
"6099","J.Taylor","IND",7
"6100","J.Taylor","IND",13
"6101","A.Richardson","IND",16
"6102","J.Taylor","IND",3
"6103","A.Richardson","IND",-6
"6104","J.Mixon","HOU",-6
"6105","J.Mixon","HOU",10
"6106","J.Taylor","IND",13
"6107","J.Taylor","IND",-1
"6108","A.Richardson","IND",12
"6109","J.Taylor","IND",28
"6110","J.Taylor","IND",2
"6111","J.Taylor","IND",5
"6112","J.Mixon","HOU",14
"6113","J.Mixon","HOU",-4
"6114","J.Mixon","HOU",2
"6115","J.Mixon","HOU",6
"6116","J.Taylor","IND",1
"6117","J.Taylor","IND",4
"6118","J.Taylor","IND",0
"6119","J.Taylor","IND",1
"6120","J.Mixon","HOU",8
"6121","J.Mixon","HOU",13
"6122","J.Mixon","HOU",3
"6123","J.Mixon","HOU",-1
"6124","J.Mixon","HOU",21
"6125","J.Mixon","HOU",-1
"6126","C.Stroud","HOU",-10
"6127","J.Taylor","IND",0
"6128","J.Mixon","HOU",2
"6129","J.Mixon","HOU",0
"6130","J.Mixon","HOU",1
"6131","A.Richardson","IND",26
"6132","K.Hunt","KC",4
"6133","K.Hunt","KC",5
"6134","K.Hunt","KC",0
"6135","K.Hunt","KC",2
"6136","K.Hunt","KC",1
"6137","A.Mattison","LV",3
"6138","D.Turner","LV",4
"6139","A.Mattison","LV",2
"6140","A.Mattison","LV",1
"6141","T.Tucker","LV",7
"6142","A.Mattison","LV",3
"6143","Z.White","LV",2
"6144","K.Hunt","KC",5
"6145","A.Mattison","LV",3
"6146","A.Mattison","LV",4
"6147","A.Mattison","LV",1
"6148","Z.White","LV",-3
"6149","K.Hunt","KC",3
"6150","K.Hunt","KC",1
"6151","K.Hunt","KC",5
"6152","K.Hunt","KC",0
"6153","A.Abdullah","LV",2
"6154","A.Mattison","LV",1
"6155","K.Hunt","KC",1
"6156","G.Minshew","LV",7
"6157","A.Mattison","LV",-4
"6158","A.Mattison","LV",5
"6159","A.Mattison","LV",-4
"6160","A.Mattison","LV",2
"6161","A.Mattison","LV",0
"6162","A.Mattison","LV",-2
"6163","K.Hunt","KC",5
"6164","K.Hunt","KC",4
"6165","P.Mahomes","KC",3
"6166","C.Steele","KC",4
"6167","C.Steele","KC",2
"6168","P.Mahomes","KC",3
"6169","K.Hunt","KC",7
"6170","P.Mahomes","KC",14
"6171","K.Hunt","KC",2
"6172","K.Hunt","KC",4
"6173","K.Hunt","KC",7
"6174","K.Hunt","KC",1
"6175","K.Hunt","KC",3
"6176","K.Hunt","KC",0
"6177","K.Hunt","KC",-1
"6178","A.Jones","MIN",5
"6179","A.Jones","MIN",9
"6180","A.Jones","MIN",4
"6181","A.Jones","MIN",3
"6182","K.Williams","LA",13
"6183","K.Williams","LA",3
"6184","K.Williams","LA",2
"6185","A.Jones","MIN",-1
"6186","A.Jones","MIN",7
"6187","S.Darnold","MIN",5
"6188","A.Jones","MIN",4
"6189","S.Darnold","MIN",2
"6190","A.Jones","MIN",5
"6191","K.Williams","LA",17
"6192","B.Corum","LA",1
"6193","P.Nacua","LA",7
"6194","K.Williams","LA",1
"6195","K.Williams","LA",-1
"6196","B.Corum","LA",1
"6197","B.Corum","LA",5
"6198","K.Williams","LA",4
"6199","K.Williams","LA",13
"6200","K.Williams","LA",4
"6201","K.Williams","LA",12
"6202","K.Williams","LA",5
"6203","A.Jones","MIN",2
"6204","K.Williams","LA",7
"6205","K.Williams","LA",4
"6206","A.Jones","MIN",4
"6207","A.Jones","MIN",2
"6208","A.Jones","MIN",2
"6209","A.Jones","MIN",-4
"6210","A.Jones","MIN",3
"6211","K.Williams","LA",2
"6212","K.Williams","LA",2
"6213","A.Jones","MIN",5
"6214","A.Jones","MIN",0
"6215","A.Jones","MIN",4
"6216","A.Jones","MIN",2
