"","receiver_player_name","receiver_player_id","passer_player_name","passer_player_id","complete_pass","air_yards","yards_after_catch"
"135","R.Shaheed","00-0037545","D.Carr","00-0031280",1,44,15
"136","Dio.Johnson","00-0035216","B.Young","00-0039150",0,20,NA
"137","R.Shaheed","00-0037545","D.Carr","00-0031280",0,35,NA
"138","Dio.Johnson","00-0035216","B.Young","00-0039150",0,22,NA
"139","C.Olave","00-0037239","D.Carr","00-0031280",1,17,0
"140","J.Johnson","00-0036040","D.Carr","00-0031280",0,20,NA
"141","T.Hill","00-0033357","D.Carr","00-0031280",0,22,NA
"142","F.Moreau","00-0034981","D.Carr","00-0031280",1,3,0
"143","J.Mingo","00-0039062","B.Young","00-0039150",0,2,NA
"144","A.Thielen","00-0030035","B.Young","00-0039150",1,11,3
"145","J.Sanders","00-0039356","B.Young","00-0039150",1,-3,7
"146",NA,NA,"B.Young","00-0039150",0,NA,NA
"147","T.Hill","00-0033357","D.Carr","00-0031280",1,0,1
"148",NA,NA,"D.Carr","00-0031280",0,NA,NA
"149","R.Shaheed","00-0037545","D.Carr","00-0031280",1,1,0
"150","M.Tipton","00-0039623","D.Carr","00-0031280",1,5,1
"151","F.Moreau","00-0034981","D.Carr","00-0031280",1,15,2
"152","A.Kamara","00-0033906","D.Carr","00-0031280",1,-5,6
"153","C.Olave","00-0037239","D.Carr","00-0031280",1,-5,-1
"154","R.Shaheed","00-0037545","D.Carr","00-0031280",0,19,NA
"155",NA,NA,"B.Young","00-0039150",0,5,NA
"156",NA,NA,"B.Young","00-0039150",0,NA,NA
"157","J.Johnson","00-0036040","D.Carr","00-0031280",1,16,0
"158","M.Sanders","00-0035243","B.Young","00-0039150",0,16,NA
"159","Dio.Johnson","00-0035216","B.Young","00-0039150",1,8,0
"160","X.Legette","00-0039342","B.Young","00-0039150",1,4,2
"161","M.Sanders","00-0035243","B.Young","00-0039150",0,11,NA
"162","Dio.Johnson","00-0035216","B.Young","00-0039150",1,7,4
"163","X.Legette","00-0039342","B.Young","00-0039150",1,7,0
"164",NA,NA,"B.Young","00-0039150",0,26,NA
"165","A.Thielen","00-0030035","B.Young","00-0039150",0,33,NA
"166","A.Kamara","00-0033906","D.Carr","00-0031280",1,-3,1
"167","R.Shaheed","00-0037545","D.Carr","00-0031280",1,-2,15
"168","A.Kamara","00-0033906","D.Carr","00-0031280",1,-4,22
"169","A.Thielen","00-0030035","B.Young","00-0039150",1,2,1
"170","X.Legette","00-0039342","B.Young","00-0039150",1,16,2
"171","J.Mingo","00-0039062","B.Young","00-0039150",1,19,16
"172","Dio.Johnson","00-0035216","B.Young","00-0039150",0,3,NA
"173",NA,NA,"B.Young","00-0039150",0,NA,NA
"174","Dio.Johnson","00-0035216","B.Young","00-0039150",0,3,NA
"175","Ja.Williams","00-0033948","D.Carr","00-0031280",1,4,9
"176","J.Johnson","00-0036040","D.Carr","00-0031280",1,6,4
"177","A.Kamara","00-0033906","D.Carr","00-0031280",1,-1,6
"178","J.Matthews","00-0031299","B.Young","00-0039150",0,16,NA
"179",NA,NA,"B.Young","00-0039150",0,NA,NA
"180","F.Moreau","00-0034981","D.Carr","00-0031280",1,17,5
"181","D.Moore","00-0033589","B.Young","00-0039150",1,14,0
"182","J.Mingo","00-0039062","B.Young","00-0039150",1,5,0
"183","A.Thielen","00-0030035","B.Young","00-0039150",1,18,14
"184","X.Legette","00-0039342","B.Young","00-0039150",0,23,NA
"185","X.Legette","00-0039342","B.Young","00-0039150",1,3,1
"186","X.Legette","00-0039342","B.Young","00-0039150",0,19,NA
"187","D.Moore","00-0033589","B.Young","00-0039150",0,19,NA
"188","X.Legette","00-0039342","B.Young","00-0039150",0,40,NA
"189","J.Mingo","00-0039062","B.Young","00-0039150",0,5,NA
"190","D.Moore","00-0033589","B.Young","00-0039150",0,3,NA
"191","B.Means","00-0039386","J.Haener","00-0038998",0,8,NA
"192","J.Mingo","00-0039062","A.Dalton","00-0027973",0,6,NA
"193",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"194","C.Lamb","00-0036358","D.Prescott","00-0033077",1,-4,12
"195","A.Cooper","00-0031544","D.Watson","00-0033537",1,4,2
"196","A.Cooper","00-0031544","D.Watson","00-0033537",0,6,NA
"197","D.Njoku","00-0033885","D.Watson","00-0033537",1,1,4
"198","K.Turpin","00-0037801","D.Prescott","00-0033077",0,14,NA
"199","C.Lamb","00-0036358","D.Prescott","00-0033077",1,24,10
"200","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,16,NA
"201","B.Cooks","00-0031236","D.Prescott","00-0033077",1,20,1
"202","J.Jeudy","00-0036407","D.Watson","00-0033537",1,4,0
"203","J.Ford","00-0037267","D.Watson","00-0033537",1,2,6
"204","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,6
"205","C.Lamb","00-0036358","D.Prescott","00-0033077",1,8,3
"206","C.Lamb","00-0036358","D.Prescott","00-0033077",1,5,0
"207","C.Lamb","00-0036358","D.Prescott","00-0033077",0,15,NA
"208","B.Cooks","00-0031236","D.Prescott","00-0033077",0,7,NA
"209","J.Jeudy","00-0036407","D.Watson","00-0033537",0,18,NA
"210","D.Njoku","00-0033885","D.Watson","00-0033537",0,5,NA
"211",NA,NA,"D.Watson","00-0033537",0,NA,NA
"212",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"213","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,7
"214","E.Moore","00-0036980","D.Watson","00-0033537",0,13,NA
"215","D.Njoku","00-0033885","D.Watson","00-0033537",1,5,2
"216","C.Lamb","00-0036358","D.Prescott","00-0033077",0,46,NA
"217","H.Luepke","00-0038738","D.Prescott","00-0033077",1,-1,7
"218","J.Brooks","00-0038640","D.Prescott","00-0033077",1,9,9
"219","B.Cooks","00-0031236","D.Prescott","00-0033077",1,5,0
"220","E.Elliott","00-0033045","D.Prescott","00-0033077",1,-2,11
"221","J.Akins","00-0034364","D.Watson","00-0033537",0,6,NA
"222","A.Cooper","00-0031544","D.Watson","00-0033537",0,28,NA
"223","E.Moore","00-0036980","D.Watson","00-0033537",1,-1,4
"224","B.Cooks","00-0031236","D.Prescott","00-0033077",1,13,2
"225","B.Cooks","00-0031236","D.Prescott","00-0033077",1,-3,2
"226","E.Moore","00-0036980","D.Watson","00-0033537",0,5,NA
"227","J.Ferguson","00-0038041","D.Prescott","00-0033077",0,20,NA
"228",NA,NA,"D.Prescott","00-0033077",0,NA,NA
"229","D.Njoku","00-0033885","D.Watson","00-0033537",1,-1,4
"230","J.Jeudy","00-0036407","D.Watson","00-0033537",0,11,NA
"231","J.Tolbert","00-0037666","D.Prescott","00-0033077",1,12,0
"232",NA,NA,"D.Prescott","00-0033077",0,36,NA
"233","A.Cooper","00-0031544","D.Watson","00-0033537",0,6,NA
"234",NA,NA,"D.Watson","00-0033537",0,NA,NA
"235","A.Cooper","00-0031544","D.Watson","00-0033537",0,54,NA
"236","J.Jeudy","00-0036407","D.Watson","00-0033537",1,11,4
"237",NA,NA,"D.Watson","00-0033537",0,NA,NA
"238","D.Njoku","00-0033885","D.Watson","00-0033537",1,11,18
"239","J.Akins","00-0034364","D.Watson","00-0033537",1,5,2
"240","E.Moore","00-0036980","D.Watson","00-0033537",1,3,1
"241","J.Jeudy","00-0036407","D.Watson","00-0033537",0,16,NA
"242","A.Cooper","00-0031544","D.Watson","00-0033537",0,16,NA
"243","A.Cooper","00-0031544","D.Watson","00-0033537",1,7,3
"244",NA,NA,"D.Watson","00-0033537",0,6,NA
"245","J.Jeudy","00-0036407","D.Watson","00-0033537",1,6,0
"246","B.Cooks","00-0031236","D.Prescott","00-0033077",0,28,NA
"247","C.Lamb","00-0036358","D.Prescott","00-0033077",0,6,NA
"248","J.Jeudy","00-0036407","D.Watson","00-0033537",0,41,NA
"249","J.Ford","00-0037267","D.Watson","00-0033537",1,-4,8
"250",NA,NA,"D.Watson","00-0033537",0,NA,NA
"251","J.Ferguson","00-0038041","D.Prescott","00-0033077",1,0,2
"252","C.Lamb","00-0036358","D.Prescott","00-0033077",0,5,NA
"253","J.Jeudy","00-0036407","D.Watson","00-0033537",0,9,NA
"254",NA,NA,"D.Watson","00-0033537",0,NA,NA
"255","J.Tolbert","00-0037666","D.Prescott","00-0033077",0,3,NA
"256","C.Lamb","00-0036358","D.Prescott","00-0033077",1,-4,7
"257","J.Ford","00-0037267","D.Watson","00-0033537",1,4,1
"258","C.Tillman","00-0038979","D.Watson","00-0033537",1,3,0
"259","J.Ford","00-0037267","D.Watson","00-0033537",0,19,NA
"260","H.Luepke","00-0038738","D.Prescott","00-0033077",1,-2,14
"261","B.Cooks","00-0031236","D.Prescott","00-0033077",0,9,NA
"262","E.Elliott","00-0033045","D.Prescott","00-0033077",1,-2,2
"263","J.Ford","00-0037267","D.Watson","00-0033537",1,2,0
"264","P.Strong","00-0038098","D.Watson","00-0033537",1,-1,21
"265",NA,NA,"D.Watson","00-0033537",0,17,NA
"266","J.Akins","00-0034364","D.Watson","00-0033537",1,13,0
"267","E.Moore","00-0036980","D.Watson","00-0033537",1,2,0
"268","E.Moore","00-0036980","D.Watson","00-0033537",0,0,NA
"269","R.Dowdle","00-0036139","D.Prescott","00-0033077",1,1,5
"270","C.Lamb","00-0036358","D.Prescott","00-0033077",0,6,NA
"271","J.Ford","00-0037267","D.Watson","00-0033537",1,-1,5
"272","A.Cooper","00-0031544","D.Watson","00-0033537",0,15,NA
"273","P.Strong","00-0038098","D.Watson","00-0033537",1,-5,5
"274","J.Ford","00-0037267","D.Watson","00-0033537",1,-4,6
"275","A.Cooper","00-0031544","D.Watson","00-0033537",0,34,NA
"276","J.Akins","00-0034364","D.Watson","00-0033537",1,1,6
"277","P.Strong","00-0038098","D.Watson","00-0033537",0,3,NA
"278",NA,NA,"D.Watson","00-0033537",0,NA,NA
"279",NA,NA,"G.Smith","00-0030565",0,NA,NA
"280","T.Lockett","00-0032211","G.Smith","00-0030565",0,18,NA
"281","J.Williams","00-0036997","B.Nix","00-0039732",0,5,NA
"282","N.Fant","00-0035644","G.Smith","00-0030565",1,-3,5
"283","D.Metcalf","00-0035640","G.Smith","00-0030565",0,28,NA
"284","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-1,4
"285","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-8,6
"286","D.Vele","00-0039424","B.Nix","00-0039732",1,3,1
"287","N.Fant","00-0035644","G.Smith","00-0030565",1,5,4
"288","N.Fant","00-0035644","G.Smith","00-0030565",0,2,NA
"289","L.Humphrey","00-0035406","B.Nix","00-0039732",0,5,NA
"290","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,1,8
"291","J.Smith-Njigba","00-0038543","G.Smith","00-0030565",1,5,5
"292","L.Shenault","00-0036268","G.Smith","00-0030565",1,-3,3
"293","D.Young","00-0037093","G.Smith","00-0030565",0,9,NA
"294","C.Sutton","00-0034348","B.Nix","00-0039732",1,2,2
"295","J.Reynolds","00-0033943","B.Nix","00-0039732",1,-4,7
"296","C.Sutton","00-0034348","B.Nix","00-0039732",0,25,NA
"297","D.Vele","00-0039424","B.Nix","00-0039732",1,-2,11
"298","D.Vele","00-0039424","B.Nix","00-0039732",1,0,3
"299","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-6,4
"300","C.Sutton","00-0034348","B.Nix","00-0039732",0,20,NA
"301","G.Dulcich","00-0037252","B.Nix","00-0039732",0,1,NA
"302","C.Sutton","00-0034348","B.Nix","00-0039732",0,14,NA
"303","C.Sutton","00-0034348","B.Nix","00-0039732",0,11,NA
"304","D.Metcalf","00-0035640","G.Smith","00-0030565",1,10,2
"305","T.Lockett","00-0032211","G.Smith","00-0030565",1,17,2
"306","D.Metcalf","00-0035640","G.Smith","00-0030565",0,NA,NA
"307","J.Reynolds","00-0033943","B.Nix","00-0039732",0,12,NA
"308","M.Burton","00-0031595","B.Nix","00-0039732",1,2,1
"309","J.Williams","00-0036997","B.Nix","00-0039732",1,-4,4
"310","C.Sutton","00-0034348","B.Nix","00-0039732",1,16,1
"311","M.Mims","00-0038976","B.Nix","00-0039732",0,11,NA
"312",NA,NA,"B.Nix","00-0039732",0,NA,NA
"313",NA,NA,"G.Smith","00-0030565",0,NA,NA
"314","K.Walker","00-0038134","G.Smith","00-0030565",1,-3,1
"315","J.Reynolds","00-0033943","B.Nix","00-0039732",0,16,NA
"316","J.Reynolds","00-0033943","B.Nix","00-0039732",1,25,0
"317",NA,NA,"B.Nix","00-0039732",0,NA,NA
"318","A.Trautman","00-0036422","B.Nix","00-0039732",0,5,NA
"319","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-5,6
"320","T.Lockett","00-0032211","G.Smith","00-0030565",1,16,-3
"321","D.Vele","00-0039424","B.Nix","00-0039732",1,1,1
"322","J.McLaughlin","00-0038794","B.Nix","00-0039732",1,-1,2
"323","K.Walker","00-0038134","G.Smith","00-0030565",1,-6,14
"324","N.Fant","00-0035644","G.Smith","00-0030565",0,14,NA
"325","K.Walker","00-0038134","G.Smith","00-0030565",0,-2,NA
"326","D.Vele","00-0039424","B.Nix","00-0039732",1,4,0
"327","C.Sutton","00-0034348","B.Nix","00-0039732",0,7,NA
"328","T.Lockett","00-0032211","G.Smith","00-0030565",1,15,1
"329","D.Metcalf","00-0035640","G.Smith","00-0030565",1,11,0
"330","T.Lockett","00-0032211","G.Smith","00-0030565",1,9,2
"331","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,20,10
"332","D.Vele","00-0039424","B.Nix","00-0039732",1,4,0
"333","G.Dulcich","00-0037252","B.Nix","00-0039732",1,4,1
"334","T.Lockett","00-0032211","G.Smith","00-0030565",1,9,0
"335","D.Metcalf","00-0035640","G.Smith","00-0030565",1,3,3
"336","Z.Charbonnet","00-0039165","G.Smith","00-0030565",1,-5,4
"337","D.Vele","00-0039424","B.Nix","00-0039732",1,4,2
"338","D.Vele","00-0039424","B.Nix","00-0039732",1,3,4
"339","C.Sutton","00-0034348","B.Nix","00-0039732",0,17,NA
"340","G.Dulcich","00-0037252","B.Nix","00-0039732",1,3,4
"341","J.Reynolds","00-0033943","B.Nix","00-0039732",1,6,1
"342","C.Sutton","00-0034348","B.Nix","00-0039732",0,22,NA
"343","C.Sutton","00-0034348","B.Nix","00-0039732",0,15,NA
"344","Z.Charbonnet","00-0039165","G.Smith","00-0030565",0,-6,NA
"345","J.Reynolds","00-0033943","B.Nix","00-0039732",0,8,NA
"346","C.Sutton","00-0034348","B.Nix","00-0039732",1,6,1
"347","J.Reynolds","00-0033943","B.Nix","00-0039732",1,5,0
"348","J.Reynolds","00-0033943","B.Nix","00-0039732",1,5,0
"349","C.Sutton","00-0034348","B.Nix","00-0039732",1,8,2
"350","T.Lockett","00-0032211","G.Smith","00-0030565",1,3,6
"351","C.Watson","00-0038124","J.Love","00-0036264",1,4,1
"352","R.Doubs","00-0037816","J.Love","00-0036264",1,12,7
"353","C.Watson","00-0038124","J.Love","00-0036264",0,38,NA
"354","A.Brown","00-0035676","J.Hurts","00-0036389",0,17,NA
"355","D.Smith","00-0036912","J.Hurts","00-0036389",0,31,NA
"356",NA,NA,"J.Love","00-0036264",0,NA,NA
"357","D.Wicks","00-0038393","J.Love","00-0036264",0,8,NA
"358","J.Jacobs","00-0035700","J.Love","00-0036264",1,-5,14
"359","D.Goedert","00-0034351","J.Hurts","00-0036389",1,-3,4
"360","J.Reed","00-0039146","J.Love","00-0036264",1,-4,13
"361","R.Doubs","00-0037816","J.Love","00-0036264",1,7,3
"362","T.Kraft","00-0038996","J.Love","00-0036264",1,1,7
"363",NA,NA,"J.Love","00-0036264",0,5,NA
"364","C.Watson","00-0038124","J.Love","00-0036264",0,5,NA
"365","D.Goedert","00-0034351","J.Hurts","00-0036389",1,3,1
"366","A.Brown","00-0035676","J.Hurts","00-0036389",1,6,2
"367","D.Smith","00-0036912","J.Hurts","00-0036389",1,3,5
"368","D.Smith","00-0036912","J.Hurts","00-0036389",1,-2,11
"369",NA,NA,"J.Hurts","00-0036389",0,4,NA
"370","S.Barkley","00-0034844","J.Hurts","00-0036389",1,18,0
"371","D.Wicks","00-0038393","J.Love","00-0036264",0,20,NA
"372",NA,NA,"J.Hurts","00-0036389",0,18,NA
"373","A.Brown","00-0035676","J.Hurts","00-0036389",1,4,16
"374","D.Smith","00-0036912","J.Hurts","00-0036389",1,13,12
"375","S.Barkley","00-0034844","J.Hurts","00-0036389",1,2,3
"376","J.Jacobs","00-0035700","J.Love","00-0036264",0,-2,NA
"377","L.Musgrave","00-0039144","J.Love","00-0036264",0,20,NA
"378","J.Reed","00-0039146","J.Love","00-0036264",1,31,39
"379","A.Brown","00-0035676","J.Hurts","00-0036389",0,15,NA
"380","A.Brown","00-0035676","J.Hurts","00-0036389",1,12,1
"381",NA,NA,"J.Hurts","00-0036389",0,7,NA
"382","D.Goedert","00-0034351","J.Hurts","00-0036389",1,2,19
"383","J.Wilson","00-0039236","J.Hurts","00-0036389",0,31,NA
"384","D.Smith","00-0036912","J.Hurts","00-0036389",1,7,0
"385","K.Gainwell","00-0036919","J.Hurts","00-0036389",1,-4,14
"386",NA,NA,"J.Hurts","00-0036389",0,NA,NA
"387","D.Goedert","00-0034351","J.Hurts","00-0036389",1,-2,7
"388","A.Brown","00-0035676","J.Hurts","00-0036389",1,25,42
"389",NA,NA,"J.Love","00-0036264",0,20,NA
"390","T.Kraft","00-0038996","J.Love","00-0036264",1,6,23
"391","T.Kraft","00-0038996","J.Love","00-0036264",0,4,NA
"392","C.Watson","00-0038124","J.Love","00-0036264",1,2,0
"393","D.Goedert","00-0034351","J.Hurts","00-0036389",0,-4,NA
"394",NA,NA,"J.Hurts","00-0036389",0,NA,NA
"395","R.Doubs","00-0037816","J.Love","00-0036264",1,11,1
"396","J.Reed","00-0039146","J.Love","00-0036264",0,18,NA
"397","R.Doubs","00-0037816","J.Love","00-0036264",0,14,NA
"398","Em.Wilson","00-0038797","J.Love","00-0036264",0,-3,NA
"399",NA,NA,"J.Hurts","00-0036389",0,-7,NA
"400","L.Musgrave","00-0039144","J.Love","00-0036264",0,13,NA
"401","D.Smith","00-0036912","J.Hurts","00-0036389",1,5,3
"402","R.Doubs","00-0037816","J.Love","00-0036264",1,6,3
"403","D.Wicks","00-0038393","J.Love","00-0036264",0,11,NA
"404","J.Jacobs","00-0035700","J.Love","00-0036264",1,-4,15
"405","Em.Wilson","00-0038797","J.Love","00-0036264",1,-6,6
"406","J.Reed","00-0039146","J.Love","00-0036264",0,3,NA
"407","A.Brown","00-0035676","J.Hurts","00-0036389",0,-4,NA
"408","G.Calcaterra","00-0037086","J.Hurts","00-0036389",1,5,6
"409","A.Brown","00-0035676","J.Hurts","00-0036389",1,7,4
"410","J.Dotson","00-0037741","J.Hurts","00-0036389",0,0,NA
"411","A.Brown","00-0035676","J.Hurts","00-0036389",0,14,NA
"412","C.Watson","00-0038124","J.Love","00-0036264",1,4,2
"413","J.Reed","00-0039146","J.Love","00-0036264",1,23,3
"414","Em.Wilson","00-0038797","J.Love","00-0036264",1,1,1
"415",NA,NA,"J.Love","00-0036264",0,8,NA
"416","R.Doubs","00-0037816","J.Love","00-0036264",0,8,NA
"417","A.Brown","00-0035676","J.Hurts","00-0036389",0,8,NA
"418","D.Smith","00-0036912","J.Hurts","00-0036389",1,2,14
"419","D.Smith","00-0036912","J.Hurts","00-0036389",1,5,6
"420","J.Reed","00-0039146","J.Love","00-0036264",1,33,0
"421","R.Doubs","00-0037816","M.Willis","00-0038128",0,2,NA
"422",NA,NA,"M.Willis","00-0038128",0,NA,NA
"423","M.Pittman","00-0036252","A.Richardson","00-0039164",1,13,0
"424","M.Pittman","00-0036252","A.Richardson","00-0039164",1,-1,7
"425","A.Mitchell","00-0039890","A.Richardson","00-0039164",0,7,NA
"426","T.Dell","00-0038977","C.Stroud","00-0039163",0,5,NA
"427","B.Jordan","00-0036556","C.Stroud","00-0039163",1,1,2
"428",NA,NA,"C.Stroud","00-0039163",0,NA,NA
"429","J.Mixon","00-0033897","C.Stroud","00-0039163",1,-2,9
"430","S.Diggs","00-0031588","C.Stroud","00-0039163",1,4,6
"431","A.Pierce","00-0037664","A.Richardson","00-0039164",1,58,2
"432","D.Schultz","00-0034383","C.Stroud","00-0039163",1,1,3
"433","T.Dell","00-0038977","C.Stroud","00-0039163",1,16,7
"434","S.Diggs","00-0031588","C.Stroud","00-0039163",1,2,0
"435",NA,NA,"C.Stroud","00-0039163",0,NA,NA
"436","M.Pittman","00-0036252","A.Richardson","00-0039164",1,4,0
"437","M.Pittman","00-0036252","A.Richardson","00-0039164",0,14,NA
"438",NA,NA,"A.Richardson","00-0039164",0,NA,NA
"439","N.Collins","00-0036554","C.Stroud","00-0039163",1,53,2
"440","T.Dell","00-0038977","C.Stroud","00-0039163",0,9,NA
"441","S.Diggs","00-0031588","C.Stroud","00-0039163",1,6,3
"442","A.Mitchell","00-0039890","A.Richardson","00-0039164",1,-1,3
"443","A.Mitchell","00-0039890","A.Richardson","00-0039164",0,14,NA
"444","M.Pittman","00-0036252","A.Richardson","00-0039164",0,13,NA
"445","N.Collins","00-0036554","C.Stroud","00-0039163",0,0,NA
"446",NA,NA,"C.Stroud","00-0039163",0,NA,NA
"447","A.Mitchell","00-0039890","A.Richardson","00-0039164",0,29,NA
"448","A.Pierce","00-0037664","A.Richardson","00-0039164",1,4,4
"449","K.Granson","00-0036876","A.Richardson","00-0039164",0,12,NA
"450","N.Collins","00-0036554","C.Stroud","00-0039163",1,7,1
"451","D.Schultz","00-0034383","C.Stroud","00-0039163",1,5,0
"452","N.Collins","00-0036554","C.Stroud","00-0039163",0,23,NA
"453","N.Collins","00-0036554","C.Stroud","00-0039163",1,8,8
"454","D.Schultz","00-0034383","C.Stroud","00-0039163",1,7,0
"455","S.Diggs","00-0031588","C.Stroud","00-0039163",1,5,5
"456",NA,NA,"C.Stroud","00-0039163",0,4,NA
"457","T.Dell","00-0038977","C.Stroud","00-0039163",1,10,1
"458","T.Dell","00-0038977","C.Stroud","00-0039163",0,39,NA
"459","D.Ogunbowale","00-0033854","C.Stroud","00-0039163",1,3,0
"460",NA,NA,"A.Richardson","00-0039164",0,NA,NA
"461","T.Dell","00-0038977","C.Stroud","00-0039163",0,20,NA
"462","X.Hutchinson","00-0038618","C.Stroud","00-0039163",1,3,0
"463",NA,NA,"C.Stroud","00-0039163",0,NA,NA
"464","B.Jordan","00-0036556","C.Stroud","00-0039163",0,-3,NA
"465","N.Collins","00-0036554","C.Stroud","00-0039163",1,7,0
"466","J.Mixon","00-0033897","C.Stroud","00-0039163",1,-3,4
"467","N.Collins","00-0036554","C.Stroud","00-0039163",1,14,5
"468","S.Diggs","00-0031588","C.Stroud","00-0039163",1,-10,10
"469","M.Pittman","00-0036252","A.Richardson","00-0039164",0,15,NA
"470","M.Pittman","00-0036252","A.Richardson","00-0039164",1,8,0
"471","A.Dulin","00-0035021","A.Richardson","00-0039164",1,19,35
"472","J.Mixon","00-0033897","C.Stroud","00-0039163",1,-2,13
"473","T.Dell","00-0038977","C.Stroud","00-0039163",1,6,0
"474","S.Diggs","00-0031588","C.Stroud","00-0039163",1,2,0
"475","A.Mitchell","00-0039890","A.Richardson","00-0039164",0,33,NA
"476","M.Pittman","00-0036252","A.Richardson","00-0039164",0,8,NA
"477","A.Pierce","00-0037664","A.Richardson","00-0039164",1,57,0
"478","M.Alie-Cox","00-0033217","A.Richardson","00-0039164",0,6,NA
"479","N.Collins","00-0036554","C.Stroud","00-0039163",1,12,0
"480","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-5,44
"481",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"482","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,1,1
"483","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,29,NA
"484","B.Berrios","00-0034419","T.Tagovailoa","00-0036212",0,8,NA
"485",NA,NA,"T.Lawrence","00-0036971",0,NA,NA
"486","E.Engram","00-0033881","T.Lawrence","00-0036971",0,19,NA
"487","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,1,2
"488","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,1,9
"489","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,38,NA
"490","J.Smith","00-0033858","T.Tagovailoa","00-0036212",0,-4,NA
"491","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,23,NA
"492","G.Davis","00-0036196","T.Lawrence","00-0036971",1,17,3
"493","J.Smith","00-0033858","T.Tagovailoa","00-0036212",1,6,1
"494","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,-3,13
"495","B.Thomas","00-0039893","T.Lawrence","00-0036971",1,2,4
"496","T.Etienne","00-0036973","T.Lawrence","00-0036971",0,0,NA
"497","C.Kirk","00-0034775","T.Lawrence","00-0036971",0,21,NA
"498","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,12,0
"499","D.Smythe","00-0034798","T.Tagovailoa","00-0036212",0,1,NA
"500","B.Berrios","00-0034419","T.Tagovailoa","00-0036212",0,5,NA
"501","C.Kirk","00-0034775","T.Lawrence","00-0036971",1,24,6
"502","B.Thomas","00-0039893","T.Lawrence","00-0036971",1,5,4
"503","T.Etienne","00-0036973","T.Lawrence","00-0036971",1,2,1
"504","B.Thomas","00-0039893","T.Lawrence","00-0036971",1,14,0
"505","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-2,18
"506",NA,NA,"T.Tagovailoa","00-0036212",0,9,NA
"507","D.Smythe","00-0034798","T.Tagovailoa","00-0036212",0,12,NA
"508","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,18,2
"509","D.Smythe","00-0034798","T.Tagovailoa","00-0036212",0,4,NA
"510","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,6,4
"511","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-4,6
"512","B.Thomas","00-0039893","T.Lawrence","00-0036971",1,18,0
"513","G.Davis","00-0036196","T.Lawrence","00-0036971",1,11,9
"514","E.Engram","00-0033881","T.Lawrence","00-0036971",1,4,1
"515","E.Engram","00-0033881","T.Lawrence","00-0036971",0,1,NA
"516",NA,NA,"T.Lawrence","00-0036971",0,14,NA
"517","P.Washington","00-0038606","T.Lawrence","00-0036971",1,-2,5
"518","E.Engram","00-0033881","T.Lawrence","00-0036971",0,6,NA
"519","J.Hill","00-0038720","T.Tagovailoa","00-0036212",1,3,3
"520","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,-3,4
"521","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",1,-6,9
"522","T.Hill","00-0033040","T.Tagovailoa","00-0036212",0,8,NA
"523","D.Achane","00-0039040","T.Tagovailoa","00-0036212",1,-5,12
"524",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"525","C.Kirk","00-0034775","T.Lawrence","00-0036971",0,3,NA
"526",NA,NA,"T.Lawrence","00-0036971",0,11,NA
"527","J.Waddle","00-0036613","T.Tagovailoa","00-0036212",1,34,29
"528","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,-8,5
"529",NA,NA,"T.Tagovailoa","00-0036212",0,NA,NA
"530","G.Davis","00-0036196","T.Lawrence","00-0036971",1,20,2
"531","T.Etienne","00-0036973","T.Lawrence","00-0036971",1,7,5
"532","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,28,52
"533","A.Ingold","00-0035125","T.Tagovailoa","00-0036212",0,-5,NA
"534","C.Kirk","00-0034775","T.Lawrence","00-0036971",0,9,NA
"535","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",0,6,NA
"536","T.Hill","00-0033040","T.Tagovailoa","00-0036212",1,21,0
"537","R.Mostert","00-0031687","T.Tagovailoa","00-0036212",1,-1,8
